;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
28153;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;367;7;0;2;2;55;0;0;0;0;0;0;0;0;0;0,0;29;0;0;0;0;0;2,0;0,0;16;0,0;0,0;53;16;44;14;22;17;0;0;0;0;0,0;2,2;2,2;0,0;0,0;0,0;1,1;0;0;0;0;0,0;0;0;0,0;1,1;1;1,1;0,0;182 days 00:00:00.000000000
28384;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;422;61;1;44;51;96;0;0;1;1;1;0;17;2;1;12,0;17;5;1;6;0;2;2,0;76,08;42;12,0;12,0;74;16;45;9;22;41;2;1;5;0;3,1;0,0;3,1;3,85;0,0;3,85;3,475;5;4;5;4;1,8;4;6;2,5;7,775;0;3,475;4,5;182 days 00:00:00.000000000
28418;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;250;7;0;0;0;64;0;0;4;0;0;0;6;1;1;20,0;24;4;0;6;0;2;7,0;70,89;37;20,0;20,0;194;9;103;167;9;15;3;1;4;0;1,6;0,0;1,6;2,75;0,0;2,75;2,175;5;5;5;5;2,0;4;6;2,5;6,675;0;2,175;5,0;182 days 00:00:00.000000000
28579;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;276;19;0;4;4;36;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;0,0;0,0;18;0,0;0,0;19;4;15;6;6;3;4;0;0;0;0,0;1,1;1,1;0,0;0,0;0,0;0,55;0;0;0;0;0,0;0;0;0,0;0,55;1;0,55;0,0;182 days 00:00:00.000000000
28712;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
28807;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;95;33;0;18;27;105;0;0;1;1;1;0;17;2;1;7,0;19;4;0;2;0;2;4,0;68,13;88;7,0;7,0;110;11;65;44;39;26;1;1;4;0;4,4;0,0;4,4;3,85;0,0;3,85;4,125;3;5;5;5;1,8;4;6;2,5;8,425;0;4,125;4,5;182 days 00:00:00.000000000
28910;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
28915;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
28975;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;134;7;0;7;8;86;0;0;0;3;0;0;15;2;1;53,0;46;6;0;2;0;2;6,0;60,8;4;53,0;53,0;173;42;126;31;93;47;2;1;6;0;2,1;0,0;2,1;4,4;0,0;4,4;3,25;5;5;5;5;2,0;5;6;2,75;8,0;0;3,25;5,0;182 days 00:00:00.000000000
29237;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;351;40;0;4;12;90;0;0;0;0;2;0;19;3;1;1,0;34;4;0;3;0;2;7,0;72,28;179;1,0;1,0;188;39;103;45;73;70;0;1;4;0;2,2;0,0;2,2;0,0;2,75;2,75;2,475;5;5;5;5;2,0;6;6;3,0;7,475;0;2,475;5,0;182 days 00:00:00.000000000
29328;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;302;8;0;3;3;54;0;0;0;0;0;0;0;0;0;0,0;10;0;0;0;0;0;1,0;0,0;28;0,0;0,0;42;21;36;16;13;13;0;0;0;0;0,55;0,0;0,55;2,2;0,0;2,2;1,375;0;0;0;0;0,0;0;0;0,0;1,375;1;1,375;0,0;182 days 00:00:00.000000000
29547;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;340;11;0;20;51;116;0;0;0;0;0;0;0;0;0;0,0;18;1;0;1;0;0;21,0;68,37;513;0,0;0,0;553;14;120;67;192;286;8;0;1;0;0,0;1,05;1,05;2,75;0,0;2,75;1,9;0;0;0;0;0,0;0;0;0,0;1,9;1;1,9;0,0;182 days 00:00:00.000000000
29549;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
29601;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;354;64;0;2;4;110;0;0;0;0;1;0;9;1;1;0,0;14;4;0;2;0;2;3,0;80,91;35;0,0;0,0;103;14;65;31;34;37;1;1;4;0;1,1;0,0;1,1;0,0;4,4;4,4;2,75;5;5;5;5;2,0;3;6;2,25;7,0;0;2,75;5,0;182 days 00:00:00.000000000
29621;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;240;37;0;24;26;90;0;0;0;2;1;0;17;2;1;2,0;32;6;0;3;0;2;3,0;67,21;18;2,0;2,0;99;26;71;16;21;62;0;1;6;0;4,4;0,0;4,4;3,3;0,0;3,3;3,85;2;5;3;5;1,5;3;6;2,25;7,6;0;3,85;3,75;182 days 00:00:00.000000000
29633;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;249;3;0;0;0;45;0;0;5;2;0;0;11;1;1;19,0;14;5;1;2;0;2;0,0;71,08;0;19,0;19,0;25;1;21;9;7;9;0;1;5;0;4,4;0,0;4,4;3,3;0,0;3,3;3,85;2;3;5;5;1,5;2;6;2,0;7,35;0;3,85;3,75;182 days 00:00:00.000000000
29771;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;412;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0,0;0,0;2;0,0;0,0;6;1;2;1;4;1;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
29861;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;230;45;0;3;4;85;0;0;0;1;0;0;1;2;1;22,0;19;6;0;2;0;2;4,0;66,49;80;22,0;22,0;106;19;57;26;45;35;0;1;6;0;2,6;0,0;2,6;3,3;0,0;3,3;2,95;3;5;5;5;1,8;2;6;2,0;6,75;0;2,95;4,5;182 days 00:00:00.000000000
29959;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;294;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0,0;0,0;8;0,0;0,0;9;1;6;4;3;2;0;0;0;0;0,0;0,0;0,0;3,3;0,0;3,3;1,65;0;0;0;0;0,0;0;0;0,0;1,65;1;1,65;0,0;182 days 00:00:00.000000000
30197;Letras;2013.2;3;Linguística I;33;2013-06-30 21:00:00;2013-12-29 21:00:00;199;4;0;4;6;81;0;0;0;2;2;0;17;2;1;23,0;24;4;0;2;0;2;4,0;67,93;20;23,0;23,0;109;30;73;68;30;11;0;1;4;0;2,05;0,0;2,05;0,0;0,0;0,0;1,025;5;3;4;5;1,7;5;3;2,0;4,725;0;1,025;4,25;182 days 00:00:00.000000000
245;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;294;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0,0;0,0;8;0,0;0,0;9;2;6;4;3;2;0;0;0;0;3,55;0,0;3,55;3,85;0,0;3,85;3,7;4;5;5;3;1,7;6;5;2,75;8,15;0;3,7;4,25;182 days 00:00:00.000000000
377;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;263;54;0;2;2;87;0;0;1;3;0;0;8;1;0;19,0;21;3;0;1;0;1;4,0;52,16;84;19,0;19,0;104;12;63;89;4;0;11;1;3;0;1,6;0,0;1,6;0,0;0,0;0,0;0,8;5;2;5;0;1,2;3;0;0,75;2,75;1;0,8;3,0;182 days 00:00:00.000000000
522;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;302;8;0;3;3;54;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;1,0;0,0;28;0,0;0,0;42;8;36;16;13;13;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
1001;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;246;159;2;50;71;156;0;0;0;4;1;0;10;1;1;6,0;64;4;0;2;0;2;7,0;67,1;184;6,0;6,0;199;36;111;50;78;68;3;1;4;0;4,6;0,0;4,6;4,95;0,0;4,95;4,775;5;5;5;5;2,0;5;5;2,5;9,275;0;4,775;5,0;182 days 00:00:00.000000000
1074;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;470;6;0;1;4;77;0;0;1;5;1;0;18;3;1;5,0;52;7;0;4;0;3;11,0;76,4;87;5,0;5,0;290;41;113;21;120;130;19;1;7;0;2,75;0,0;2,75;2,75;0,0;2,75;2,75;5;5;5;5;2,0;4;5;2,25;7,0;0;2,75;5,0;182 days 00:00:00.000000000
1208;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;208;26;0;0;0;28;0;0;1;3;0;0;23;3;1;53,0;15;5;0;2;0;2;3,0;70,26;25;53,0;53,0;95;13;58;25;32;37;1;1;5;0;1,94;0,0;1,94;0,0;3,3;3,3;2,62;2;5;3;5;1,5;2;4;1,5;5,62;0;2,62;3,75;182 days 00:00:00.000000000
1313;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;289;16;0;0;0;49;0;0;2;0;0;0;18;3;1;0,0;10;3;0;2;0;2;1,0;80,85;17;0,0;0,0;50;9;22;9;5;36;0;1;3;0;4,8;0,0;4,8;3,3;0,0;3,3;4,05;0;0;0;0;0,0;5;5;2,5;6,55;0;4,05;0,0;182 days 00:00:00.000000000
1533;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;179;4;0;0;1;27;0;0;0;0;0;0;0;0;0;0,0;4;1;0;0;0;0;0,0;128,25;1;0,0;0,0;16;5;13;7;2;7;0;0;1;0;0,55;0,0;0,55;4,4;0,0;4,4;2,475;0;0;0;5;0,5;0;0;0,0;2,975;1;2,475;1,25;182 days 00:00:00.000000000
1810;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;32;6;0;16;18;85;0;0;0;3;0;0;19;3;0;2,0;15;3;0;1;0;1;2,0;67,98;40;2,0;2,0;67;15;47;23;22;21;1;1;3;0;0,0;5,5;5,5;3,3;0,0;3,3;4,4;5;5;5;0;1,5;3;0;0,75;6,65;0;4,4;3,75;182 days 00:00:00.000000000
1949;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;439;82;0;12;15;103;0;0;2;3;0;0;17;2;1;2,0;39;7;0;3;0;3;3,0;71,5;61;2,0;2,0;99;6;64;20;23;55;1;1;7;0;4,85;0,0;4,85;5,5;0,0;5,5;5,175;4;5;5;4;1,8;6;6;3,0;9,975;0;5,175;4,5;182 days 00:00:00.000000000
2052;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;250;7;0;0;0;64;0;0;4;3;0;0;6;1;1;20,0;17;4;0;2;0;3;7,0;73,23;37;20,0;20,0;194;3;103;167;9;15;3;1;4;0;1,1;0,0;1,1;1,65;0,0;1,65;1,375;4;5;5;5;1,9;4;6;2,5;5,775;0;1,375;4,75;182 days 00:00:00.000000000
2393;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;225;53;0;12;13;103;0;0;0;4;1;0;20;3;1;2,0;22;4;0;2;0;2;3,0;83,85;58;2,0;2,0;103;25;70;26;27;49;1;1;4;0;0,0;3,6;3,6;4,4;0,0;4,4;4,0;3;5;5;5;1,8;5;6;2,75;8,55;0;4,0;4,5;182 days 00:00:00.000000000
2467;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;261;8;0;5;7;83;0;0;0;6;0;0;18;3;1;2,0;27;5;0;2;0;2;5,0;69,13;53;2,0;2,0;154;2;76;36;34;83;1;1;5;0;3,25;0,0;3,25;2,2;0,0;2,2;2,725;4;5;5;5;1,9;6;6;3,0;7,625;0;2,725;4,75;182 days 00:00:00.000000000
2551;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;98;16;0;1;1;26;0;0;0;0;0;0;0;0;0;0,0;3;0;0;0;0;0;0,0;0,0;14;0,0;0,0;17;2;11;2;4;11;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
2601;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;307;62;0;5;5;83;0;0;5;3;0;0;8;1;1;12,0;47;7;0;3;0;2;5,0;71,31;109;12,0;12,0;141;30;74;41;52;45;3;1;7;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
2769;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;363;18;0;8;9;70;0;0;0;1;0;0;21;3;0;1,0;11;2;0;1;0;1;2,0;54,07;73;1,0;1,0;76;5;56;27;23;24;2;1;2;0;3,65;0,0;3,65;0,0;0,0;0,0;1,825;2;0;0;0;0,2;4;0;1,0;3,025;1;1,825;0,5;182 days 00:00:00.000000000
2869;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;414;60;0;6;10;88;0;0;0;4;1;0;17;2;1;5,0;49;6;0;3;0;2;3,0;82,46;43;5,0;5,0;93;17;51;33;6;52;2;1;6;0;0,0;4,3;4,3;0,0;4,4;4,4;4,35;3;5;5;5;1,8;5;6;2,75;8,9;0;4,35;4,5;182 days 00:00:00.000000000
3071;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;102;5;0;1;1;59;0;0;1;2;0;0;13;2;1;24,0;10;3;0;4;0;2;2,0;67,69;49;24,0;24,0;61;7;42;22;28;11;0;1;3;0;1,1;0,0;1,1;3,85;0,0;3,85;2,475;5;3;0;5;1,3;4;6;2,5;6,275;0;2,475;3,25;182 days 00:00:00.000000000
3206;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;256;11;0;47;63;109;0;0;0;4;2;0;18;3;1;4,0;52;5;0;3;0;2;7,0;73,83;9;4,0;4,0;203;36;118;13;88;102;0;1;5;0;2,7;0,0;2,7;2,2;0,0;2,2;2,45;5;5;5;5;2,0;6;6;3,0;7,45;0;2,45;5,0;182 days 00:00:00.000000000
3631;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;428;81;0;10;12;107;0;0;0;2;2;0;0;0;0;0,0;67;4;0;0;0;0;7,0;56,6;185;0,0;0,0;193;25;85;83;29;80;1;0;4;0;0,0;0,0;0,0;4,4;0,0;4,4;2,2;5;5;5;0;1,5;0;0;0,0;3,7;1;2,2;3,75;182 days 00:00:00.000000000
3633;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;422;61;0;44;51;96;0;0;2;3;1;0;20;3;1;1,0;19;6;0;5;0;2;2,0;81,84;42;1,0;1,0;74;14;45;9;22;41;2;1;6;0;2,68;0,0;2,68;4,95;0,0;4,95;3,815;5;5;5;4;1,9;4;6;2,5;8,215;0;3,8150000000000004;4,75;182 days 00:00:00.000000000
3681;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;164;5;0;0;0;15;0;0;2;2;0;0;11;1;1;13,0;12;7;0;4;0;2;1,0;84,51;8;13,0;13,0;47;10;24;20;15;11;1;1;7;0;0,0;0,0;0,0;4,4;0,0;4,4;2,2;1;2;5;5;1,3;2;4;1,5;5,0;0;2,2;3,25;182 days 00:00:00.000000000
3772;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;273;28;0;15;24;108;0;0;1;1;2;0;0;4;1;0,0;6;1;0;2;0;1;3,0;117,18;8;0,0;0,0;89;10;52;27;35;24;3;0;1;0;2,7;0,0;2,7;3,85;0,0;3,85;3,275;0;0;0;5;0,5;0;5;1,25;5,025;0;3,2750000000000004;1,25;182 days 00:00:00.000000000
4178;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;195;17;0;0;1;46;0;0;0;3;1;0;14;2;1;6,0;16;4;0;4;0;3;2,0;81,78;19;6,0;6,0;53;15;37;19;12;21;1;1;4;0;0,0;5,5;5,5;4,4;0,0;4,4;4,95;2;4;4;5;1,5;5;5;2,5;8,95;0;4,95;3,75;182 days 00:00:00.000000000
4204;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
4373;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;443;4;0;5;5;57;0;0;0;2;0;0;21;3;1;0,0;7;3;0;7;0;2;1,0;84,4;21;0,0;0,0;51;6;38;13;20;18;0;1;3;0;0,0;0,0;0,0;0,0;2,2;2,2;1,1;5;0;2;5;1,2;4;5;2,25;4,55;0;1,1;3,0;182 days 00:00:00.000000000
4656;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;192;2;0;0;0;63;0;0;2;3;0;0;0;0;0;0,0;12;6;0;0;0;0;0,0;76,77;9;0,0;0,0;18;8;17;9;9;0;0;0;6;0;4,9;0,0;4,9;2,75;0,0;2,75;3,825;3;5;5;5;1,8;0;0;0,0;5,625;0;3,825;4,5;182 days 00:00:00.000000000
4899;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;255;21;0;13;16;104;0;0;7;1;2;0;14;2;1;0,0;19;7;0;3;0;2;3,0;77,31;7;0,0;0,0;87;12;64;10;22;54;1;1;7;0;4,8;0,0;4,8;0,0;4,4;4,4;4,6;2;5;5;4;1,6;5;6;2,75;8,95;0;4,6;4,0;182 days 00:00:00.000000000
5108;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;435;6;0;2;2;20;0;0;0;2;0;0;0;0;0;0,0;8;2;0;0;0;0;0,0;109,14;7;0,0;0,0;18;5;11;2;7;9;0;0;2;0;0,0;0,0;0,0;1,65;0,0;1,65;0,825;0;0;2;4;0,6;0;0;0,0;1,425;1;0,825;1,5;182 days 00:00:00.000000000
5168;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;336;5;0;0;0;51;0;0;4;1;0;0;15;2;1;24,0;11;4;0;3;0;2;1,0;72,62;18;24,0;24,0;48;12;30;17;23;8;0;1;4;0;3,8;0,0;3,8;1,65;0,0;1,65;2,725;0;5;5;5;1,5;2;2;1,0;5,225;0;2,7249999999999996;3,75;182 days 00:00:00.000000000
5762;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;44;54;0;6;10;91;0;0;2;4;2;0;11;1;1;6,0;23;6;0;5;0;3;7,0;79,03;107;6,0;6,0;206;19;101;95;60;51;0;1;6;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;5;5;3;5;1,8;6;6;3,0;9,75;0;4,95;4,5;182 days 00:00:00.000000000
5948;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;27;12;0;7;11;74;0;0;2;3;3;0;20;3;1;8,0;27;6;0;4;0;2;3,0;75,51;17;8,0;8,0;86;5;64;26;17;43;0;1;6;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
6010;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;76;24;0;0;1;77;0;0;1;5;0;0;17;2;1;31,0;44;6;0;3;0;2;5,0;59,22;84;31,0;31,0;135;30;79;16;44;75;0;1;6;0;5,5;0,0;5,5;4,4;0,0;4,4;4,95;3;2;5;5;1,5;2;6;2,0;8,45;0;4,95;3,75;182 days 00:00:00.000000000
6447;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;467;51;0;3;6;68;0;0;0;4;0;0;14;2;1;0,0;10;4;0;2;0;2;2,0;85,11;50;0,0;0,0;76;12;46;29;24;21;2;1;4;0;4,25;0,0;4,25;4,95;0,0;4,95;4,6;5;0;4;5;1,4;5;6;2,75;8,75;0;4,6;3,5;182 days 00:00:00.000000000
6462;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;214;15;0;8;8;85;0;0;0;3;0;0;11;1;1;3,0;30;4;0;5;0;2;5,0;74,74;83;3,0;3,0;134;15;91;59;69;6;0;1;4;0;2,55;0,0;2,55;3,3;0,0;3,3;2,925;5;5;5;0;1,5;2;6;2,0;6,425;0;2,925;3,75;182 days 00:00:00.000000000
6465;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;254;12;0;210;239;246;0;0;0;7;5;0;18;3;1;2,0;73;7;0;2;0;2;18,0;59,6;456;2,0;2,0;479;25;152;139;188;152;0;1;7;0;4,75;0,0;4,75;2,2;0,0;2,2;3,475;5;5;5;5;2,0;6;6;3,0;8,475;0;3,475;5,0;182 days 00:00:00.000000000
6721;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;1;0;1;0;1;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
7158;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;480;24;0;12;15;103;0;0;1;3;1;0;9;1;1;8,0;32;4;0;2;0;2;10,0;82,25;273;8,0;8,0;281;25;136;88;113;80;0;1;4;0;0,0;4,4;4,4;4,95;0,0;4,95;4,675;5;5;5;5;2,0;5;5;2,5;9,175;0;4,675000000000001;5,0;182 days 00:00:00.000000000
7627;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;182 days 00:00:00.000000000
7691;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;52;2;0;0;0;63;0;0;0;3;0;0;20;3;0;32,0;15;3;0;1;0;1;1,0;68,45;25;32,0;32,0;35;18;28;13;4;18;0;1;3;0;2,65;0,0;2,65;4,4;0,0;4,4;3,525;5;5;0;5;1,5;2;0;0,5;5,525;0;3,5250000000000004;3,75;182 days 00:00:00.000000000
7699;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;421;2;0;0;0;35;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;3;0,0;0,0;16;3;14;7;4;5;0;0;0;0;3,3;0,0;3,3;4,4;0,0;4,4;3,85;0;0;0;0;0,0;0;0;0,0;3,85;1;3,85;0,0;182 days 00:00:00.000000000
8085;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;41;29;0;13;18;98;0;0;0;1;0;0;0;0;0;0,0;6;1;0;0;0;0;1,0;21,77;7;0,0;0,0;42;4;37;34;5;3;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;0;0;0;0,5;0;0;0,0;0,5;1;0,0;1,25;182 days 00:00:00.000000000
8113;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;230;45;0;3;4;85;0;0;0;4;0;0;15;2;1;22,0;22;4;0;2;0;2;4,0;74,24;80;22,0;22,0;106;20;57;26;45;35;0;1;4;0;2,15;0,0;2,15;0,0;4,95;4,95;3,55;3;5;4;5;1,7;5;6;2,75;8,0;0;3,55;4,25;182 days 00:00:00.000000000
8203;Letras;2013.2;3;Literatura Latina;35;2013-06-30 21:00:00;2013-12-29 21:00:00;232;3;0;0;0;75;0;0;0;1;0;0;19;3;1;6,0;30;4;0;2;0;2;2,0;72,03;3;6,0;6,0;61;27;55;16;2;43;0;1;4;0;4,35;0,0;4,35;4,4;0,0;4,4;4,375;5;5;5;5;2,0;5;4;2,25;8,625;0;4,375;5,0;182 days 00:00:00.000000000
