;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
2699;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1431;7;0;0;0;33;0;0;0;0;0;11;15;2;0;0,37;4;0;0;1;7;0;6,154e-05;0,0;11;0,37;0,37;16;4;11;5;10;1;0;1;0;0;3,0;0,0;3,0;2,75;0,0;2,75;2,875;0;0;0;0;0,0;0;0;0,0;2,875;1;2,875;0,0;183 days 23:59:59.000000000
2764;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1516;9;0;0;2;47;0;0;0;3;1;2;17;2;0;2,26;9;3;0;5;7;0;2,0;50,7;47;2,26;2,26;52;20;22;11;33;8;0;1;3;0;2,0;0,0;2,0;1,65;0,0;1,65;1,825;5;5;5;5;2,0;3;0;0,75;4,575;0;1,825;5,0;183 days 23:59:59.000000000
3281;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1420;4;0;0;55;97;0;1;0;10;11;0;15;2;0;18,24;27;8;0;3;1;0;3,9231;62,2;37;18,24;18,24;102;17;49;20;44;36;2;2;8;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;5;2,0;6;5;2,75;10,25;0;5,5;5,0;183 days 23:59:59.000000000
3476;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1447;33;0;2;9;35;1;1;1;5;0;25;12;2;0;14,46;30;6;0;2;5;0;3,6154;60,19;47;14,46;14,46;94;32;50;29;37;27;1;1;6;0;5,0;0,0;5,0;0,0;0,0;0,0;2,5;4;4;0;5;1,3;0;5;1,25;5,05;0;2,5;3,25;183 days 23:59:59.000000000
3815;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1441;7;0;0;3;24;0;0;0;2;0;4;21;3;0;8,11;9;2;0;2;2;0;1,5385;41,08;22;8,11;8,11;40;9;20;7;19;14;0;1;2;0;4,5;0,0;4,5;0,0;0,0;0,0;2,25;0;0;5;3;0,8;5;0;1,25;4,3;0;2,25;2,0;183 days 23:59:59.000000000
3924;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;427;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0,0;0;1;0;0;0;0;0,0;12,36;0;0,0;0,0;0;0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;5;0,5;0;0;0,0;0,5;1;0,0;1,25;183 days 23:59:59.000000000
3977;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1470;5;0;0;1;33;0;0;2;4;0;1;18;3;0;0,17;19;4;0;3;0;0;3,2308;64,69;73;0,17;0,17;84;23;32;21;24;39;0;2;4;0;0,0;0,0;0,0;4,95;0,0;4,95;2,475;5;5;5;5;2,0;5;6;2,75;7,225;0;2,475;5,0;183 days 23:59:59.000000000
4099;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1526;17;2;1;31;50;0;0;0;1;1;1;0;0;0;0,0;3;1;0;0;2;0;2,0385;70,29;39;0,0;0,0;53;3;18;27;11;11;4;0;1;0;0,0;0,0;0,0;4,4;0,0;4,4;2,2;4;4;0;0;0,8;0;0;0,0;3,0;1;2,2;2,0;183 days 23:59:59.000000000
4270;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1521;17;0;0;10;55;0;0;0;4;2;5;10;1;0;0,41;29;4;0;2;1;0;8,3846;60,09;159;0,41;0,41;218;57;73;55;83;65;15;2;4;0;2,25;0,0;2,25;4,95;0,0;4,95;3,6;5;5;5;5;2,0;6;5;2,75;8,35;0;3,6;5,0;183 days 23:59:59.000000000
5408;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1436;6;2;1;25;45;0;0;0;3;1;2;0;0;0;0,0;15;4;0;3;2;0;1,2692;62,11;9;0,0;0,0;33;12;23;24;6;3;0;0;4;0;1,0;0,0;1,0;1,65;0,0;1,65;1,325;0;0;5;4;0,9;0;0;0,0;2,225;1;1,325;2,25;183 days 23:59:59.000000000
5561;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1508;33;0;1;4;54;0;0;0;5;0;18;15;2;0;11,26;32;4;0;1;3;0;2,9231;61,85;47;11,26;11,26;76;33;49;3;29;41;3;2;4;0;4,25;0,0;4,25;4,4;0,0;4,4;4,325;4;4;5;5;1,8;6;5;2,75;8,875;0;4,325;4,5;183 days 23:59:59.000000000
5697;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1427;2;0;0;2;41;0;0;0;0;0;2;0;0;0;0,0;5;0;0;0;1;0;1,0769;0,0;26;0,0;0,0;28;2;17;4;4;20;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
5824;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1466;16;0;0;0;23;0;0;0;3;0;4;22;3;0;0,05;14;3;0;2;0;0;1,8462;54,18;36;0,05;0,05;48;12;20;14;22;12;0;2;3;0;4,25;0,0;4,25;4,95;0,0;4,95;4,6;5;5;5;5;2,0;6;6;3,0;9,6;0;4,6;5,0;183 days 23:59:59.000000000
6186;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1429;9;0;3;26;62;0;0;1;5;1;4;0;0;0;0,0;48;4;0;1;13;0;3,3462;63,68;43;0,0;0,0;87;26;40;33;45;8;1;0;4;0;4,5;0,0;4,5;4,4;0,0;4,4;4,45;5;5;4;5;1,9;0;0;0,0;6,35;0;4,45;4,75;183 days 23:59:59.000000000
6869;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1468;9;0;4;6;42;0;0;0;4;0;3;22;3;1;26,04;8;4;0;2;8;0;3,3462;66,05;20;26,04;26,04;87;24;43;6;15;63;3;1;4;0;4,25;0,0;4,25;5,5;0,0;5,5;4,875;5;5;4;5;1,9;0;6;1,5;8,275;0;4,875;4,75;183 days 23:59:59.000000000
7151;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;397;1;0;0;0;31;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;7,69e-06;0,0;0;0,0;0,0;2;1;2;2;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
7844;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;509;23;0;0;6;51;0;0;0;2;1;3;19;3;0;1,09;3;2;0;2;0;0;1,7308;36,21;14;1,09;1,09;45;11;26;2;13;29;1;2;2;0;0,5;0,0;0,5;0,0;0,0;0,0;0,25;0;0;5;5;1,0;6;6;3,0;4,25;0;0,25;2,5;183 days 23:59:59.000000000
8104;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1452;19;0;2;28;35;1;1;1;4;3;4;16;2;0;5,72;38;9;0;1;1;0;6,8846;65,38;128;5,72;5,72;179;43;71;39;54;86;0;2;9;0;4,5;0,0;4,5;4,95;0,0;4,95;4,725;5;5;0;5;1,5;5;6;2,75;8,975;0;4,725;3,75;183 days 23:59:59.000000000
8146;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1438;4;0;0;0;31;0;0;0;0;0;0;0;0;0;0,0;6;0;0;0;3;0;1,0;0,0;11;0,0;0,0;26;2;12;2;6;18;0;0;0;0;4,5;0,0;4,5;5,5;0,0;5,5;5,0;0;0;0;0;0,0;0;0;0,0;5,0;0;5,0;0,0;183 days 23:59:59.000000000
8358;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;451;6;0;1;1;34;0;0;0;3;0;1;0;0;0;0,0;18;3;0;0;0;0;1,8077;62,75;32;0,0;0,0;47;23;32;14;10;22;1;0;3;0;1,5;0,0;1,5;1,65;0,0;1,65;1,575;0;0;5;5;1,0;0;0;0,0;2,575;1;1,575;2,5;183 days 23:59:59.000000000
8458;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1502;32;1;0;7;62;1;2;0;4;1;6;23;3;0;8,53;36;6;0;1;6;0;8,8846;58,69;104;8,53;8,53;231;63;70;39;84;102;6;2;6;0;5,25;0,0;5,25;5,5;0,0;5,5;5,375;5;5;5;5;2,0;6;6;3,0;10,375;0;5,375;5,0;183 days 23:59:59.000000000
8481;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1501;24;0;1;35;81;0;0;0;3;3;2;13;2;0;24,43;10;3;0;1;1;0;2,5;44,65;47;24,43;24,43;65;11;47;21;32;12;0;2;3;0;0,5;0,0;0,5;1,1;0,0;1,1;0,8;5;5;5;5;2,0;4;5;2,25;5,05;0;0,8;5,0;183 days 23:59:59.000000000
8507;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1459;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
9240;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;431;2;0;0;5;45;0;0;0;1;0;0;21;3;0;21,09;0;2;0;0;0;0;5e-05;31,38;8;21,09;21,09;13;1;8;0;7;6;0;1;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;5;0,5;5;0;1,25;1,75;1;0,0;1,25;183 days 23:59:59.000000000
9719;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1479;5;0;1;3;27;0;0;0;4;0;7;14;2;0;4,39;20;4;0;5;4;0;2,9231;62,3;33;4,39;4,39;76;23;31;9;46;21;0;2;4;0;4,25;0,0;4,25;4,95;0,0;4,95;4,6;5;5;5;5;2,0;5;5;2,5;9,1;0;4,6;5,0;183 days 23:59:59.000000000
10058;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1484;6;0;4;20;41;0;0;0;4;0;4;21;3;0;13,07;13;4;0;5;15;0;4,8462;64,29;32;13,07;13,07;126;44;57;6;20;94;6;2;4;0;3,5;0,0;3,5;5,5;0,0;5,5;4,5;5;5;5;5;2,0;6;6;3,0;9,5;0;4,5;5,0;183 days 23:59:59.000000000
10978;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
11058;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1540;13;0;6;47;82;0;1;2;4;3;4;23;3;0;10,02;13;5;0;2;1;0;7,6923;64,46;101;10,02;10,02;200;44;78;63;95;39;3;2;5;0;4,25;0,0;4,25;4,95;0,0;4,95;4,6;5;5;5;5;2,0;6;5;2,75;9,35;0;4,6;5,0;183 days 23:59:59.000000000
11131;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;433;3;0;0;0;32;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;3,846e-05;0,0;1;0,0;0,0;10;1;4;0;9;1;0;0;0;0;0,0;0,0;0,0;2,2;0,0;2,2;1,1;0;0;0;0;0,0;0;0;0,0;1,1;1;1,1;0,0;183 days 23:59:59.000000000
11519;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1434;5;0;0;0;16;0;0;2;4;0;2;20;3;0;10,63;26;5;0;4;1;0;1,3846;62,67;10;10,63;10,63;36;12;27;4;13;19;0;2;5;0;4,25;0,0;4,25;4,95;0,0;4,95;4,6;4;4;4;0;1,2;4;4;2,0;7,8;0;4,6;3,0;183 days 23:59:59.000000000
12441;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1448;17;0;0;7;33;0;0;1;3;1;1;19;3;0;1,1;16;3;0;2;4;0;2,5;56,62;45;1,1;1,1;65;14;28;13;22;27;3;2;3;0;3,25;0,0;3,25;5,5;0,0;5,5;4,375;0;0;5;5;1,0;6;5;2,75;8,125;0;4,375;2,5;183 days 23:59:59.000000000
12966;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1543;27;0;0;14;51;0;0;0;2;3;2;15;2;0;8,33;13;2;0;4;2;0;1,9231;53,77;26;8,33;8,33;50;24;31;10;18;22;0;2;2;0;1,25;0,0;1,25;3,85;0,0;3,85;2,55;5;5;5;0;1,5;6;5;2,75;6,8;0;2,55;3,75;183 days 23:59:59.000000000
13029;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;518;38;0;0;14;57;0;0;0;5;0;4;17;2;0;0,24;14;4;0;2;0;0;10,0769;65,35;162;0,24;0,24;262;38;75;47;78;133;4;2;4;0;5,5;0,0;5,5;4,4;0,0;4,4;4,95;5;5;4;5;1,9;6;6;3,0;9,85;0;4,95;4,75;183 days 23:59:59.000000000
13032;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1514;1;0;0;2;27;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;1,538e-05;0,0;0;0,0;0,0;4;0;3;1;1;2;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
13233;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1426;7;1;0;14;52;0;0;0;4;0;10;20;3;0;1,13;20;5;0;2;2;0;2,5769;45,47;7;1,13;1,13;67;18;36;23;10;34;0;2;5;0;4,75;0,0;4,75;5,5;0,0;5,5;5,125;5;5;5;5;2,0;4;6;2,5;9,625;0;5,125;5,0;183 days 23:59:59.000000000
13888;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1442;2;0;1;7;25;0;0;0;1;1;0;0;0;0;0,0;0;1;0;0;0;0;3,462e-05;22,99;5;0,0;0,0;9;2;5;2;4;3;0;0;1;0;3,25;0,0;3,25;0,0;0,0;0,0;1,625;0;0;0;4;0,4;0;0;0,0;2,025;1;1,625;1,0;183 days 23:59:59.000000000
14409;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1462;15;1;1;2;28;0;0;0;3;0;1;18;3;0;8,24;10;3;0;2;1;0;1,3462;62,49;29;8,24;8,24;35;17;27;2;26;7;0;1;3;0;4,25;0,0;4,25;1,65;0,0;1,65;2,95;0;0;4;5;0,9;0;0;0,0;3,85;1;2,95;2,25;183 days 23:59:59.000000000
14439;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1973;5;0;0;0;30;0;0;0;3;0;7;17;2;0;2,68;23;3;0;3;0;0;1,4231;54,35;26;2,68;2,68;37;16;23;3;15;19;0;2;3;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;4;5;1,9;4;4;2,0;9,4;0;5,5;4,75;183 days 23:59:59.000000000
14456;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1461;11;0;0;15;34;0;1;2;5;0;3;10;1;0;2,85;19;6;0;4;4;0;4,4615;56,88;52;2,85;2,85;116;40;60;23;34;59;0;2;6;0;4,5;0,0;4,5;4,95;0,0;4,95;4,725;4;4;4;5;1,7;6;5;2,75;9,175;0;4,725;4,25;183 days 23:59:59.000000000
14508;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;465;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0,0;6;1;0;0;0;0;6,923e-05;78,79;12;0,0;0,0;18;5;9;3;13;2;0;0;1;0;4,0;0,0;4,0;5,5;0,0;5,5;4,75;5;5;0;0;1,0;0;0;0,0;5,75;0;4,75;2,5;183 days 23:59:59.000000000
14558;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1513;37;0;0;14;65;0;1;1;5;2;10;22;3;0;8,54;29;7;0;1;5;0;7,7308;53,09;81;8,54;8,54;201;45;63;34;86;75;6;2;7;0;4,25;0,0;4,25;5,5;0,0;5,5;4,875;5;5;5;5;2,0;6;6;3,0;9,875;0;4,875;5,0;183 days 23:59:59.000000000
14860;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;390;5;0;7;18;58;1;1;0;3;0;2;13;2;0;0,42;11;4;0;1;2;0;2,5385;62,55;37;0,42;0,42;66;14;26;11;36;18;1;1;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;0;0;5;5;1,0;0;5;1,25;7,75;0;5,5;2,5;183 days 23:59:59.000000000
15028;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;504;53;1;10;54;84;0;0;0;4;1;11;19;3;0;1,1;32;4;0;2;0;0;8,5;59,84;62;1,1;1,1;221;61;79;38;86;95;2;2;4;0;4,0;0,0;4,0;4,4;0,0;4,4;4,2;5;5;5;5;2,0;6;6;3,0;9,2;0;4,2;5,0;183 days 23:59:59.000000000
15135;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1415;9;0;0;1;42;0;0;0;4;0;1;18;3;0;0,14;13;4;0;3;4;0;3,1154;64,71;47;0,14;0,14;81;19;36;28;17;36;0;2;4;0;4,25;0,0;4,25;0,0;0,0;0,0;2,125;5;5;4;5;1,9;6;4;2,5;6,525;0;2,125;4,75;183 days 23:59:59.000000000
15947;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;1497;21;0;0;3;30;2;2;1;4;0;12;10;1;0;0,38;14;6;0;4;10;0;5,9231;66,83;92;0,38;0,38;154;56;70;47;67;40;0;2;6;0;5,5;0,0;5,5;4,95;0,0;4,95;5,225;5;5;5;5;2,0;6;6;3,0;10,225;0;5,225;5,0;183 days 23:59:59.000000000
16122;Letras;2014.2;1;Fundamentos Sócio Filosóficos da Educação  (1º);86;2014-06-30 21:00:00;2014-12-31 20:59:59;531;1;0;0;0;36;0;0;0;0;0;2;0;0;0;0,0;7;0;0;0;0;0;3,846e-05;0,0;8;0,0;0,0;10;3;5;2;3;5;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
