;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
2398;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;288;57;0;0;10;59;0;0;0;3;0;0;20;3;0;1,0;24;5;0;4;0;2;3,0;82,66;24;1,0;1,0;79;10;56;27;26;26;0;2;5;0;0,0;1,65;1,65;3,85;0,0;3,85;2,75;3;5;4;5;1,7;0;6;1,5;5,95;0;2,75;4,25;182 days 00:00:00.000000000
2441;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;164;9;0;4;5;35;0;0;0;3;0;0;17;2;0;7,33;34;6;0;7;0;2;3,0;70,84;4;7,33;7,33;91;28;66;13;23;53;2;3;6;0;5,5;0,0;5,5;4,95;0,0;4,95;5,225;5;3;3;5;1,6;0;6;1,5;8,325;0;5,225;4,0;182 days 00:00:00.000000000
2570;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;125;24;0;30;53;55;0;0;1;9;9;0;23;3;0;6,0;46;10;1;22;0;2;5,0;72,79;93;6,0;6,0;146;17;83;11;23;107;5;3;10;1;3,85;0,0;3,85;3,85;0,0;3,85;3,85;5;2;4;5;1,6;0;6;1,5;6,95;0;3,85;4,0;182 days 00:00:00.000000000
2591;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;247;33;0;1;4;32;0;0;0;2;0;0;20;3;0;4,67;30;4;0;4;0;2;3,0;81,73;42;4,67;4,67;95;16;51;16;41;35;3;3;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;3;3;4;5;1,5;0;6;1,5;7,4;0;4,4;3,75;182 days 00:00:00.000000000
2649;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;150;27;0;0;2;53;0;0;1;5;0;0;14;2;0;1,0;35;6;0;2;0;1;3,0;86,46;39;1,0;1,0;98;16;55;31;28;39;0;2;6;0;1,1;0,0;1,1;3,85;0,0;3,85;2,475;3;3;4;5;1,5;0;0;0,0;3,975;1;2,475;3,75;182 days 00:00:00.000000000
2785;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;47;4;0;9;13;52;0;0;0;3;0;0;11;3;0;3,33;39;4;0;6;0;2;6,0;82,84;51;3,33;3,33;178;38;105;35;36;102;5;3;4;0;1,1;0,0;1,1;4,4;0,0;4,4;2,75;3;3;5;5;1,6;0;6;1,5;5,85;0;2,75;4,0;182 days 00:00:00.000000000
3030;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;93;8;2;8;16;32;0;0;0;4;1;0;19;3;0;3,67;34;6;0;3;0;2;5,0;80,53;62;3,67;3,67;136;11;77;29;41;65;1;3;6;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;3;4;4;5;1,6;0;6;1,5;7,225;0;4,125;4,0;182 days 00:00:00.000000000
3106;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;127;35;0;6;13;56;0;0;0;4;0;0;0;0;0;0,0;13;4;0;0;0;0;2,0;94,55;19;0,0;0,0;52;3;44;14;23;15;0;0;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;0;4;4;1,1;0;0;0,0;1,1;1;0,0;2,75;182 days 00:00:00.000000000
3535;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;16;6;0;0;0;32;0;0;2;0;0;0;21;3;0;3,0;11;3;0;1;0;1;1,0;42,47;8;3,0;3,0;48;10;34;15;9;22;2;1;3;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;0;3;0;5;0,8;0;6;1,5;6,425;0;4,125;2,0;182 days 00:00:00.000000000
3922;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;228;20;0;1;1;21;0;0;0;1;0;0;3;3;0;1,5;12;3;0;3;0;1;2,0;110,25;40;1,5;1,5;52;14;33;21;9;15;7;2;3;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;3;0;5;5;1,3;0;0;0,0;5,15;0;3,85;3,25;182 days 00:00:00.000000000
3965;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;94;35;0;0;1;47;0;0;1;2;1;0;11;1;0;3,33;18;5;0;4;0;2;2,0;76,28;33;3,33;3,33;62;14;46;12;28;22;0;3;5;1;1,1;0,0;1,1;4,4;0,0;4,4;2,75;3;3;5;5;1,6;0;6;1,5;5,85;0;2,75;4,0;182 days 00:00:00.000000000
4050;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;283;2;0;7;8;22;0;0;0;6;0;0;8;3;0;9,33;56;7;0;7;0;2;5,0;66,82;25;9,33;9,33;134;43;93;40;44;50;0;3;7;0;4,95;0,0;4,95;4,95;0,0;4,95;4,95;3;3;4;5;1,5;0;6;1,5;7,95;0;4,95;3,75;182 days 00:00:00.000000000
4430;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;96;30;0;10;11;54;0;0;0;3;1;0;14;3;0;4,0;16;4;0;3;0;2;3,0;87,39;2;4,0;4,0;83;7;62;16;17;50;0;3;4;0;2,75;0,0;2,75;4,4;0,0;4,4;3,575;3;4;4;5;1,6;0;4;1,0;6,175;0;3,575;4,0;182 days 00:00:00.000000000
4617;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;95;41;0;0;16;67;0;0;0;4;0;0;12;2;0;4,67;41;6;0;5;0;2;5,0;82,1;116;4,67;4,67;152;24;91;66;62;24;0;3;6;0;1,1;0,0;1,1;3,85;0,0;3,85;2,475;2;3;5;5;1,5;0;6;1,5;5,475;0;2,475;3,75;182 days 00:00:00.000000000
4682;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;235;9;0;0;0;28;0;0;0;2;0;0;21;3;0;14,0;18;4;0;4;0;1;3,0;87,81;28;14,0;14,0;79;10;47;24;25;30;0;1;4;0;0,0;4,95;4,95;5,5;0,0;5,5;5,225;3;3;4;5;1,5;0;6;1,5;8,225;0;5,225;3,75;182 days 00:00:00.000000000
5293;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;294;29;0;0;0;34;0;0;0;1;0;0;20;3;0;3,33;9;2;0;5;0;2;2,0;113,64;21;3,33;3,33;63;17;49;14;29;19;1;3;2;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;3;0;5;0;0,8;0;6;1,5;6,425;0;4,125;2,0;182 days 00:00:00.000000000
5493;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;134;24;0;0;0;22;0;0;0;1;0;0;20;3;0;0,0;10;4;0;6;0;2;1,0;86,11;3;0,0;0,0;45;18;37;12;17;16;0;2;4;0;3,3;0,0;3,3;0,0;1,1;1,1;2,2;4;3;4;5;1,6;0;5;1,25;5,05;0;2,2;4,0;182 days 00:00:00.000000000
5636;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;271;8;0;13;13;31;0;0;0;4;0;0;18;3;0;12,33;38;8;0;7;0;1;5,0;73,06;47;12,33;12,33;140;27;86;39;59;42;0;3;8;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;5;3;4;5;1,7;0;5;1,25;7,075;0;4,125;4,25;182 days 00:00:00.000000000
6221;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;113;16;0;1;1;19;0;0;2;1;0;0;19;3;0;1,0;9;2;0;3;0;2;1,0;36,23;12;1,0;1,0;51;16;36;18;20;10;3;2;2;0;2,75;0,0;2,75;1,65;0,0;1,65;2,2;0;0;4;0;0,4;0;5;1,25;3,85;1;2,2;1,0;182 days 00:00:00.000000000
6227;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;230;25;0;4;15;112;0;0;0;1;4;0;17;2;0;0,0;31;4;0;4;0;2;6,0;79,37;31;0,0;0,0;156;31;100;37;63;56;0;2;4;0;0,0;3,3;3,3;3,3;0,0;3,3;3,3;3;5;4;5;1,7;0;6;1,5;6,5;0;3,3;4,25;182 days 00:00:00.000000000
6485;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;11;11;0;1;10;66;0;0;2;2;1;0;20;3;0;0,0;18;3;0;46;0;1;2,0;44,7;15;0,0;0,0;70;24;52;14;14;42;0;1;3;0;1,1;0,0;1,1;0,0;1,65;1,65;1,375;0;3;4;5;1,2;0;6;1,5;4,075;0;1,375;3,0;182 days 00:00:00.000000000
6562;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;390;67;1;0;11;57;0;0;0;3;0;0;22;3;0;0,0;54;5;0;4;0;1;7,0;47,69;93;0,0;0,0;202;17;109;61;54;81;6;1;5;0;2,75;0,0;2,75;0,0;1,65;1,65;2,2;0;4;5;5;1,4;0;6;1,5;5,1;0;2,2;3,5;182 days 00:00:00.000000000
6691;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;314;5;1;12;21;48;0;0;0;3;0;0;0;2;0;9,67;55;5;0;6;0;2;3,0;80,91;19;9,67;9,67;86;18;62;6;32;42;6;3;5;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;3;5;4;5;1,7;0;6;1,5;7,325;0;4,125;4,25;182 days 00:00:00.000000000
6907;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;45;31;0;3;25;79;0;0;3;5;2;0;14;2;0;1,0;55;10;1;2;0;1;7,0;81,94;147;1,0;1,0;203;18;110;50;67;83;3;2;10;0;1,1;0,0;1,1;3,85;0,0;3,85;2,475;3;4;5;5;1,7;0;0;0,0;4,175;0;2,475;4,25;182 days 00:00:00.000000000
7040;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;442;25;0;2;18;57;0;0;0;2;0;0;13;2;0;1,0;22;4;0;9;0;2;7,0;104,08;53;1,0;1,0;185;28;97;69;73;43;0;3;4;0;3,3;0,0;3,3;3,85;0,0;3,85;3,575;3;0;5;5;1,3;0;6;1,5;6,375;0;3,575;3,25;182 days 00:00:00.000000000
7294;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;121;56;0;0;0;21;0;0;0;2;0;0;10;3;0;0,0;68;5;0;17;0;0;7,0;72,96;183;0,0;0,0;190;43;109;41;49;78;22;3;5;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;5;2;4;5;1,6;0;6;1,5;7,225;0;4,125;4,0;182 days 00:00:00.000000000
7379;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;124;2;0;1;1;19;0;0;0;3;0;0;13;2;0;6,67;15;4;0;6;0;2;2,0;77,51;7;6,67;6,67;76;17;50;11;39;25;1;3;4;0;4,95;0,0;4,95;4,4;0,0;4,4;4,675;4;3;5;5;1,7;0;6;1,5;7,875;0;4,675000000000001;4,25;182 days 00:00:00.000000000
7606;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;292;53;0;6;7;22;0;0;0;2;1;0;18;3;0;8,33;30;6;0;3;0;2;3,0;70,73;34;8,33;8,33;94;35;62;17;39;38;0;3;6;0;4,95;0,0;4,95;4,4;0,0;4,4;4,675;3;2;4;5;1,4;0;6;1,5;7,575;0;4,675000000000001;3,5;182 days 00:00:00.000000000
7625;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;53;5;0;3;3;36;0;0;0;3;0;0;22;3;0;12,0;22;5;0;5;0;2;6,0;71,82;115;12,0;12,0;156;27;85;38;53;51;14;3;5;0;4,4;0,0;4,4;4,95;0,0;4,95;4,675;5;3;4;5;1,7;0;6;1,5;7,875;0;4,675000000000001;4,25;182 days 00:00:00.000000000
8134;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;356;13;0;6;7;10;0;0;0;3;0;0;21;3;0;1,0;20;5;0;1;0;1;2,0;52,57;32;1,0;1,0;73;9;40;28;23;22;0;1;5;0;3,3;0,0;3,3;4,4;0,0;4,4;3,85;0;5;5;5;1,5;0;5;1,25;6,6;0;3,85;3,75;182 days 00:00:00.000000000
8741;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;212;5;1;25;79;81;0;0;1;17;4;0;8;1;0;3,67;98;19;0;5;0;2;4,0;72,13;85;3,67;3,67;106;38;69;50;32;22;2;3;19;1;4,4;0,0;4,4;3,85;0,0;3,85;4,125;1;3;5;5;1,4;0;6;1,5;7,025;0;4,125;3,5;182 days 00:00:00.000000000
8923;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;102;10;0;0;4;54;0;0;0;3;0;0;17;3;0;3,67;13;5;0;12;0;2;2,0;84,36;10;3,67;3,67;77;17;56;13;11;49;4;3;5;0;2,75;0,0;2,75;2,2;0,0;2,2;2,475;4;4;5;5;1,8;0;6;1,5;5,775;0;2,475;4,5;182 days 00:00:00.000000000
9332;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;203;23;0;2;2;22;0;0;0;6;0;0;21;3;0;39,0;24;5;0;1;0;1;3,0;67,48;61;39,0;39,0;85;14;52;26;16;40;3;1;5;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;4;3;4;5;1,6;0;5;1,25;6,975;0;4,125;4,0;182 days 00:00:00.000000000
9599;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;46;7;0;1;1;23;0;0;5;4;0;0;1;2;0;13,67;42;7;0;5;0;2;6,0;65,04;159;13,67;13,67;180;29;91;66;47;60;7;3;7;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;5;3;5;5;1,8;0;5;1,25;7,175;0;4,125;4,5;182 days 00:00:00.000000000
9664;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;100;3;0;1;3;21;0;0;0;6;2;0;15;3;0;24,0;35;8;0;5;0;2;4,0;72,56;19;24,0;24,0;107;28;73;29;23;55;0;3;8;0;4,4;0,0;4,4;3,85;0,0;3,85;4,125;5;5;5;5;2,0;0;6;1,5;7,625;0;4,125;5,0;182 days 00:00:00.000000000
9695;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;371;7;1;14;19;32;0;0;3;6;1;0;17;2;0;15,67;104;9;1;7;0;3;6,0;66,29;22;15,67;15,67;181;51;102;24;100;55;2;3;9;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;4;3;4;5;1,6;0;6;1,5;7,5;0;4,4;4,0;182 days 00:00:00.000000000
10367;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;293;39;1;3;29;42;0;0;0;1;3;0;18;3;0;1,0;80;3;0;2;0;1;16,0;48,74;285;1,0;1,0;432;22;163;79;129;163;61;2;3;0;4,4;0,0;4,4;3,85;0,0;3,85;4,125;0;4;4;5;1,3;0;0;0,0;5,425;0;4,125;3,25;182 days 00:00:00.000000000
11793;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;346;28;0;0;2;31;0;0;0;3;0;0;20;3;0;2,33;11;4;0;4;0;2;1,0;83,86;4;2,33;2,33;50;10;37;10;12;28;0;3;4;0;4,4;0,0;4,4;4,95;0,0;4,95;4,675;3;3;4;5;1,5;0;6;1,5;7,675;0;4,675000000000001;3,75;182 days 00:00:00.000000000
11965;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;223;31;0;2;6;23;0;0;0;6;1;0;20;3;0;6,0;48;5;0;17;0;4;5,0;72,62;98;6,0;6,0;149;16;89;14;34;99;2;3;5;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;4;3;5;5;1,7;0;6;1,5;7,05;0;3,85;4,25;182 days 00:00:00.000000000
12178;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;224;5;0;1;5;20;0;0;0;4;0;0;6;3;0;13,67;22;6;0;5;0;2;5,0;69,38;82;13,67;13,67;130;16;78;44;39;47;0;3;6;0;4,95;0,0;4,95;3,3;0,0;3,3;4,125;5;3;4;5;1,7;0;5;1,25;7,075;0;4,125;4,25;182 days 00:00:00.000000000
12311;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;29;18;0;3;14;71;0;0;0;3;2;0;18;3;0;2,0;21;4;0;4;0;2;4,0;75,58;92;2,0;2,0;105;19;74;32;11;62;0;2;4;0;0,0;2,75;2,75;3,85;0,0;3,85;3,3;2;3;3;0;0,8;0;6;1,5;5,6;0;3,3;2,0;182 days 00:00:00.000000000
12527;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;353;11;0;3;6;23;0;0;0;4;0;0;17;3;0;3,67;46;7;0;3;0;3;5,0;81,28;10;3,67;3,67;139;17;94;25;51;62;1;3;7;0;3,3;0,0;3,3;1,65;0,0;1,65;2,475;5;5;4;5;1,9;0;5;1,25;5,625;0;2,4749999999999996;4,75;182 days 00:00:00.000000000
13548;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;359;11;0;2;5;18;0;0;3;0;0;0;12;2;0;0,0;19;3;0;8;0;1;3,0;39,7;18;0,0;0,0;97;28;53;26;26;45;0;1;3;0;4,95;0,0;4,95;4,95;0,0;4,95;4,95;0;3;4;5;1,2;0;6;1,5;7,65;0;4,95;3,0;182 days 00:00:00.000000000
13891;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;215;9;0;3;5;27;0;0;2;2;0;0;12;2;0;26,0;22;4;0;4;0;2;4,0;66,52;6;26,0;26,0;112;35;84;23;82;6;1;3;4;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;3;3;3;3;1,2;0;2;0,5;5,55;0;3,85;3,0;182 days 00:00:00.000000000
14671;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;265;49;0;2;8;37;0;0;0;4;1;0;0;0;0;0,0;39;4;0;0;0;0;4,0;90,45;69;0,0;0,0;113;13;63;58;25;17;13;0;4;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;0;3;4;0;0,7;0;0;0,0;5,1;0;4,4;1,75;182 days 00:00:00.000000000
14725;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;199;20;0;6;7;25;0;0;4;5;1;0;0;0;0;0,0;26;7;0;0;0;0;1,0;68,56;36;0,0;0,0;49;15;34;8;17;22;2;0;7;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;5;3;5;5;1,8;0;0;0,0;5,65;0;3,85;4,5;182 days 00:00:00.000000000
16349;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;137;45;0;4;9;31;0;0;0;4;1;0;20;3;0;4,0;22;5;0;4;0;2;4,0;70,6;17;4,0;4,0;120;30;77;27;33;57;3;3;5;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;3;3;5;5;1,6;0;6;1,5;7,225;0;4,125;4,0;182 days 00:00:00.000000000
16785;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;366;30;0;0;0;29;0;0;0;2;0;0;0;0;0;0,0;37;6;0;0;0;0;2,0;83,56;22;0,0;0,0;66;13;40;34;9;22;1;0;6;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;3;3;4;4;1,4;0;0;0,0;5,525;0;4,125;3,5;182 days 00:00:00.000000000
17145;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;432;30;0;4;6;33;0;0;0;4;0;0;14;2;0;3,0;32;6;0;6;0;2;3,0;73,4;8;3,0;3,0;79;29;52;28;23;27;1;3;6;0;0,0;4,95;4,95;5,5;0,0;5,5;5,225;5;3;5;5;1,8;0;6;1,5;8,525;0;5,225;4,5;182 days 00:00:00.000000000
17313;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;344;5;0;2;2;30;0;0;1;1;0;0;16;3;0;5,67;32;4;0;3;0;2;3,0;81,85;7;5,67;5,67;95;10;64;15;42;34;4;3;4;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;3;2;4;5;1,4;0;6;1,5;7,025;0;4,125;3,5;182 days 00:00:00.000000000
17414;Biologia;2013.2;3;Embriologia ;26;2013-06-30 21:00:00;2013-12-29 21:00:00;284;53;0;7;20;44;0;0;6;1;1;0;16;2;0;1,0;47;6;0;3;0;1;4,0;87,36;78;1,0;1,0;110;22;55;20;48;42;0;2;6;0;4,4;0,0;4,4;0,0;4,4;4,4;4,4;3;3;0;5;1,1;0;6;1,5;7,0;0;4,4;2,75;182 days 00:00:00.000000000
