;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
1702;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1292;6;0;0;6;33;0;0;0;1;1;0;0;0;0;0,0;0;1;0;0;0;0;3,077e-05;11,5;0;0,0;0,0;8;0;7;0;0;8;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
1734;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1401;5;0;0;5;12;0;0;0;2;0;0;22;3;0;0,06;24;4;0;7;0;0;8,846e-05;47,43;13;0,06;0,06;23;6;13;5;2;16;0;1;4;0;1,1;0,0;1,1;4,4;0,0;4,4;2,75;3;3;3;3;1,2;3;0;0,75;4,7;0;2,75;3,0;183 days 23:59:59.000000000
1777;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1370;11;1;0;7;19;0;0;0;0;1;0;6;1;0;0,74;29;7;0;1;5;0;3,8462;71,49;65;0,74;0,74;100;13;43;20;28;51;1;1;7;0;2,2;0,0;2,2;2,2;0,0;2,2;2,2;5;5;3;3;1,6;5;0;1,25;5,05;0;2,2;4,0;183 days 23:59:59.000000000
1795;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1255;8;0;0;29;83;0;0;1;2;4;0;11;1;0;8,94;10;5;0;2;9;0;3,6154;58,47;7;8,94;8,94;94;24;60;12;40;42;0;2;5;0;4,95;0,0;4,95;3,85;0,0;3,85;4,4;4;4;4;4;1,6;5;5;2,5;8,5;0;4,4;4,0;183 days 23:59:59.000000000
1944;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1380;71;8;6;101;94;0;0;7;4;16;0;11;1;0;3,33;96;14;0;7;4;0;11,8846;57,8;296;3,33;3,33;309;60;80;101;82;123;3;2;14;0;2,2;0,0;2,2;4,95;0,0;4,95;3,575;4;4;5;5;1,8;5;5;2,5;7,875;0;3,575;4,5;183 days 23:59:59.000000000
2400;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
2870;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1388;1;0;0;5;15;0;0;1;1;0;0;0;0;0;0,0;1;3;1;0;0;0;7,69e-06;10,44;0;0,0;0,0;2;2;2;1;1;0;0;0;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
2995;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1230;8;0;0;0;0;0;0;0;0;0;1;19;3;0;0,18;2;1;0;8;0;0;1,0769;32,52;9;0,18;0,18;28;12;17;12;3;13;0;2;1;0;3,3;0,0;3,3;2,75;0,0;2,75;3,025;0;0;0;0;0,0;6;5;2,75;5,775;0;3,025;0,0;183 days 23:59:59.000000000
3344;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1297;39;0;23;73;78;0;0;0;0;6;0;15;2;0;0,82;14;2;0;3;2;0;3,5;56,09;34;0,82;0,82;91;15;52;20;46;24;1;2;2;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;0;0;4;4;0,8;5;6;2,75;7,95;0;4,4;2,0;183 days 23:59:59.000000000
3387;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1296;17;3;2;28;47;0;0;10;3;3;0;0;0;0;0,0;18;5;0;0;7;0;3,0;54,8;43;0,0;0,0;78;15;27;1;34;38;5;0;5;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;4;4;4;1,6;0;0;0,0;3,525;1;1,925;4,0;183 days 23:59:59.000000000
3521;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1362;10;0;0;17;40;0;0;1;1;2;0;22;3;0;0,06;15;4;0;2;1;0;3,1538;66,77;75;0,06;0,06;82;23;41;15;24;39;4;1;4;0;1,1;0,0;1,1;1,65;0,0;1,65;1,375;4;4;3;3;1,4;0;4;1,0;3,775;1;1,375;3,5;183 days 23:59:59.000000000
3547;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1263;16;0;0;17;52;0;0;2;1;2;0;16;2;0;9,7;15;8;0;1;5;0;3,8846;63,04;85;9,7;9,7;101;30;51;32;40;29;0;2;8;0;4,95;0,0;4,95;3,85;0,0;3,85;4,4;4;4;4;4;1,6;5;5;2,5;8,5;0;4,4;4,0;183 days 23:59:59.000000000
3601;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1400;13;0;0;2;11;0;0;1;2;0;0;18;3;0;0,24;22;5;0;1;0;0;2,8462;66,68;25;0,24;0,24;74;27;35;23;19;32;0;1;5;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;3;3;2;2;1,0;0;5;1,25;3,9;1;1,6500000000000001;2,5;183 days 23:59:59.000000000
3748;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1356;6;0;0;17;53;0;0;1;1;1;3;11;1;0;5,28;31;8;0;2;1;0;5,0769;68,02;42;5,28;5,28;132;33;56;49;14;59;10;2;8;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;4;4;4;4;1,6;6;6;3,0;6,25;0;1,6500000000000001;4,0;183 days 23:59:59.000000000
4089;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1279;142;4;1;193;232;0;0;0;2;8;0;17;2;0;8,2;74;8;0;3;4;0;10,6154;59,63;259;8,2;8,2;276;35;76;116;93;66;1;2;8;0;4,95;0,0;4,95;3,85;0,0;3,85;4,4;5;5;5;5;2,0;5;5;2,5;8,9;0;4,4;5,0;183 days 23:59:59.000000000
4121;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1261;41;0;0;21;56;0;0;1;3;2;3;10;1;0;1,57;30;4;0;1;5;0;2,8077;64,54;52;1,57;1,57;73;17;29;17;20;36;0;1;4;0;4,95;0,0;4,95;3,85;0,0;3,85;4,4;2;2;4;4;1,2;5;0;1,25;6,85;0;4,4;3,0;183 days 23:59:59.000000000
4242;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
4313;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1361;1;0;0;2;13;0;0;0;1;0;0;0;0;0;0,0;2;2;0;0;1;0;1,538e-05;35,23;2;0,0;0,0;4;1;2;0;4;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;4;0;0;0,8;0;0;0,0;0,8;1;0,0;2,0;183 days 23:59:59.000000000
4464;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1264;25;0;0;12;34;0;0;2;0;0;0;10;1;0;0,89;19;3;0;2;0;0;3,1154;96,33;58;0,89;0,89;81;10;27;35;37;9;0;2;3;0;4,95;0,0;4,95;3,85;0,0;3,85;4,4;0;0;4;4;0,8;5;5;2,5;7,7;0;4,4;2,0;183 days 23:59:59.000000000
4471;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1382;2;0;0;1;13;1;1;0;3;1;1;22;3;0;0,05;9;3;0;3;0;0;1,8462;74,87;38;0,05;0,05;48;9;17;15;10;23;0;2;3;1;1,1;0,0;1,1;2,2;0,0;2,2;1,65;2;2;3;3;1,0;2;5;1,75;4,4;0;1,6500000000000001;2,5;183 days 23:59:59.000000000
4524;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1410;13;8;1;52;54;0;3;6;3;2;2;12;2;0;7,43;50;16;0;1;26;0;4,7692;54,33;28;7,43;7,43;124;37;54;50;53;21;0;2;16;0;1,65;0,0;1,65;2,75;0,0;2,75;2,2;5;5;5;5;2,0;5;5;2,5;6,7;0;2,2;5,0;183 days 23:59:59.000000000
4732;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1276;10;0;1;25;60;0;0;2;2;2;1;10;1;0;1,44;27;6;0;2;4;0;8,8462;60,45;47;1,44;1,44;230;57;78;48;103;78;1;2;6;0;2,75;0,0;2,75;3,85;0,0;3,85;3,3;4;4;4;4;1,6;3;4;1,75;6,65;0;3,3;4,0;183 days 23:59:59.000000000
4876;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1349;15;5;0;23;61;0;0;2;3;3;2;14;2;0;5,77;51;11;1;7;45;0;7,7308;62,91;182;5,77;5,77;201;43;69;18;83;98;2;2;11;0;3,3;0,0;3,3;2,2;0,0;2,2;2,75;5;5;5;5;2,0;6;5;2,75;7,5;0;2,75;5,0;183 days 23:59:59.000000000
4975;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1376;3;0;0;7;17;0;0;0;2;1;0;13;2;0;17,78;18;5;0;1;4;0;1,8077;59,33;19;17,78;17,78;47;21;30;14;21;12;0;2;5;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;3;3;4;4;1,4;5;5;2,5;5,55;0;1,6500000000000001;3,5;183 days 23:59:59.000000000
5021;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1271;28;0;1;15;40;0;0;0;3;0;1;0;0;0;0,0;16;5;0;0;8;0;4,8077;60,7;58;0,0;0,0;125;20;51;50;43;25;7;0;5;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;0;0;4;4;0,8;0;0;0,0;4,925;0;4,125;2,0;183 days 23:59:59.000000000
5165;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1405;4;0;0;5;18;0;0;1;1;2;0;8;1;0;7,12;18;4;0;1;0;0;6,8846;62,3;44;7,12;7,12;179;55;71;70;46;63;0;2;4;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;4;4;3;3;1,4;5;5;2,5;5,55;0;1,6500000000000001;3,5;183 days 23:59:59.000000000
5204;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1327;5;0;0;8;48;0;0;2;2;0;0;0;0;0;0,0;11;6;0;0;1;0;1,3846;45,99;28;0,0;0,0;36;4;23;6;3;15;12;0;6;0;0,55;0,0;0,55;0,0;2,2;2,2;1,375;3;3;3;3;1,2;0;0;0,0;2,575;1;1,375;3,0;183 days 23:59:59.000000000
5285;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1991;60;0;0;13;20;0;0;1;0;2;3;18;3;0;0,12;31;7;0;2;9;0;7,3846;67,37;150;0,12;0,12;192;42;61;71;56;60;5;2;7;0;4,4;0,0;4,4;3,85;0,0;3,85;4,125;5;5;5;5;2,0;2;5;1,75;7,875;0;4,125;5,0;183 days 23:59:59.000000000
5378;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1394;3;1;2;20;31;0;0;2;3;0;0;16;2;0;10,3;19;6;0;1;15;0;4,6538;59,19;19;10,3;10,3;121;26;52;14;64;43;0;2;6;0;0,55;0,0;0,55;1,65;0,0;1,65;1,1;3;3;3;3;1,2;4;6;2,5;4,8;0;1,1;3,0;183 days 23:59:59.000000000
5599;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1369;2;0;0;1;14;0;0;0;1;0;0;0;0;0;0,0;9;3;0;0;0;0;2,692e-05;33,39;0;0,0;0,0;7;1;2;4;2;1;0;0;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;4;0;0;0,8;0;0;0,0;0,8;1;0,0;2,0;183 days 23:59:59.000000000
5784;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1284;9;0;2;12;34;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;2;0;2,1154;0,0;16;0,0;0,0;55;7;43;10;29;16;0;0;0;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;0;0;0;0;0,0;0;0;0,0;1,1;1;1,1;0,0;183 days 23:59:59.000000000
5813;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1238;8;4;1;28;38;0;0;3;2;0;2;20;3;0;0,63;30;11;0;2;10;0;2,5385;65,2;13;0,63;0,63;66;24;32;7;17;42;0;2;11;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;4;4;4;4;1,6;5;5;2,5;7,95;0;3,85;4,0;183 days 23:59:59.000000000
5815;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1344;6;0;0;16;61;0;0;0;2;3;4;12;2;0;4,76;27;4;0;3;0;0;10,4231;69,48;220;4,76;4,76;271;38;76;57;58;133;23;2;4;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;3;3;3;3;1,2;3;6;2,25;5,1;0;1,6500000000000001;3,0;183 days 23:59:59.000000000
5985;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1318;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
6000;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1302;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0,0;0;1;0;0;0;0;0,0;11,1;0;0,0;0,0;0;0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
6066;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1353;55;1;2;73;101;0;0;0;1;4;0;10;1;0;4,49;16;5;0;3;2;0;7,8077;73,08;132;4,49;4,49;203;32;54;49;53;93;8;2;5;0;1,1;0,0;1,1;2,2;0,0;2,2;1,65;4;4;4;4;1,6;6;5;2,75;6,0;0;1,6500000000000001;4,0;183 days 23:59:59.000000000
6198;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1249;0;0;4;14;25;0;0;2;2;1;0;0;0;0;0,0;0;4;0;0;0;0;0,0;29,56;0;0,0;0,0;0;0;0;0;0;0;0;0;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;3;0;0;0,6;0;0;0,0;0,6;1;0,0;1,5;183 days 23:59:59.000000000
6261;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1236;6;0;0;1;1;0;0;0;1;0;1;19;3;0;0,19;31;7;0;3;1;0;2,5;66,51;50;0,19;0,19;65;20;29;6;21;33;5;2;7;0;3,3;0,0;3,3;3,85;0,0;3,85;3,575;4;4;5;5;1,8;5;5;2,5;7,875;0;3,575;4,5;183 days 23:59:59.000000000
6366;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1350;4;2;0;50;114;0;3;2;4;11;0;14;2;0;8,35;52;17;0;3;21;0;6,9615;60,39;34;8,35;8,35;181;60;75;22;59;100;0;2;17;0;2,2;0,0;2,2;3,85;0,0;3,85;3,025;5;5;3;3;1,6;6;6;3,0;7,625;0;3,0250000000000004;4,0;183 days 23:59:59.000000000
6397;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1402;0;0;1;5;10;0;0;0;2;0;0;16;2;0;18,32;0;5;0;0;0;0;0,0;20,56;0;18,32;18,32;0;0;0;0;0;0;0;1;5;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;6;0;1,5;1,5;1;0,0;0,0;183 days 23:59:59.000000000
6675;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1247;8;5;1;31;50;0;1;2;6;4;0;21;3;0;1,58;24;14;0;7;5;0;3,9615;64,2;68;1,58;1,58;103;26;43;13;33;53;4;2;14;1;2,75;0,0;2,75;3,85;0,0;3,85;3,3;4;4;4;4;1,6;5;5;2,5;7,4;0;3,3;4,0;183 days 23:59:59.000000000
6718;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1282;22;0;0;3;34;0;0;0;1;0;0;19;3;0;0,13;13;4;0;2;7;0;2,3846;73,27;36;0,13;0,13;62;21;33;16;18;28;0;2;4;0;3,85;0,0;3,85;4,4;0,0;4,4;4,125;4;4;4;4;1,6;5;6;2,75;8,475;0;4,125;4,0;183 days 23:59:59.000000000
6740;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1283;0;0;0;4;17;0;0;5;1;0;0;0;0;0;0,0;0;2;0;0;0;0;0,0;33,16;0;0,0;0,0;0;0;0;0;0;0;0;0;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;3;0;0;0,6;0;0;0,0;0,6;1;0,0;1,5;183 days 23:59:59.000000000
6810;Biologia;2014.2;1;Citologia (1º);48;2014-06-30 21:00:00;2014-12-31 20:59:59;1273;3;0;0;3;35;0;0;2;1;1;0;0;0;0;0,0;2;1;0;0;0;0;4,231e-05;21,08;6;0,0;0,0;11;4;6;3;4;4;0;0;1;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;0;0;0;0;0,0;0;0;0,0;2,2;1;2,2;0,0;183 days 23:59:59.000000000
