;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
146;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1198;5;0;0;5;23;0;0;0;1;0;0;18;3;0;6,0;14;2;0;0;0;0;2,0;65,18;25;6,0;6,0;69;22;41;10;33;26;0;2;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;5;1;1,5;5,25;0;2,75;2,5;181 days 23:59:59.000000000
1657;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;599;33;0;0;44;54;1;1;0;2;1;0;9;1;0;33,5;36;5;0;0;1;0;5,0;87,31;48;33,5;33,5;138;38;78;52;40;45;1;2;5;0;0,0;2,75;0,0;0,0;0,0;0,0;0,0;4;5;5;5;1,9;0;6;1,5;3,4;1;0,0;4,75;181 days 23:59:59.000000000
2371;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;747;6;0;0;12;27;1;1;1;6;1;0;10;1;0;49,0;62;10;0;0;5;0;12,0;68,77;322;49,0;49,0;333;96;123;99;106;125;3;2;10;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;5;5;5;5;2,0;6;6;3,0;6,375;0;1,375;5,0;181 days 23:59:59.000000000
2455;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1188;11;0;0;4;19;0;0;0;0;3;0;10;1;0;4,5;2;0;0;0;0;0;1,0;0,0;22;4,5;4,5;38;14;27;17;9;12;0;2;0;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;0;0;0;0,0;5;6;2,75;5,5;0;2,75;0,0;181 days 23:59:59.000000000
2491;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1203;4;0;0;3;24;0;0;0;2;0;0;18;3;0;38,0;29;8;0;0;0;0;4,0;73,17;89;38,0;38,0;117;47;72;43;35;38;1;2;8;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;4;4;3;1,4;5;6;2,75;6,9;0;2,75;3,5;181 days 23:59:59.000000000
5930;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1212;6;0;0;18;35;1;1;2;6;2;0;15;2;0;51,5;95;8;1;0;0;0;9,0;69,06;22;51,5;51,5;235;37;99;51;84;94;6;2;8;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;5;5;2,0;6;6;3,0;7,75;0;2,75;5,0;181 days 23:59:59.000000000
7593;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1192;6;0;0;33;45;0;0;1;5;2;0;10;1;0;58,0;181;6;0;0;2;0;20,0;65,82;4;58,0;58,0;532;90;121;216;205;106;5;2;6;0;4,3;0,0;4,3;0,0;0,0;0,0;2,15;4;4;4;5;1,7;5;6;2,75;6,6;0;2,15;4,25;181 days 23:59:59.000000000
7701;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1183;6;1;0;8;23;0;0;1;1;1;0;14;2;0;33,0;27;5;0;0;0;0;4,0;78,91;81;33,0;33,0;110;31;57;49;47;13;1;2;5;0;4,8;0,0;4,8;0,0;0,0;0,0;2,4;3;5;5;5;1,8;5;6;2,75;6,95;0;2,4;4,5;181 days 23:59:59.000000000
8302;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1222;48;0;0;5;22;0;0;8;3;1;0;22;3;0;3,5;50;14;1;0;0;0;6,0;80,63;14;3,5;3,5;171;38;84;42;57;63;9;2;14;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;4;5;5;4;1,8;5;6;2,75;7,3;0;2,75;4,5;181 days 23:59:59.000000000
8417;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1220;5;0;0;0;14;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1,0;0,0;1;0,0;0,0;30;6;18;9;8;13;0;0;0;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;0;0;0;0;0,0;0;1;0,25;2,175;1;1,925;0,0;181 days 23:59:59.000000000
9779;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1200;41;0;0;4;21;0;0;0;1;0;0;14;2;0;4,5;37;4;0;0;0;0;4,0;84,07;26;4,5;4,5;105;32;60;21;71;13;0;2;4;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;5;5;5;1,9;5;6;2,75;6,575;0;1,925;4,75;181 days 23:59:59.000000000
10435;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1209;5;0;0;5;20;0;0;3;3;0;0;12;2;0;9,0;54;9;1;0;33;0;6,0;75,09;165;9,0;9,0;180;22;88;59;37;79;5;2;9;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;4;4;5;1,6;5;6;2,75;7,1;0;2,75;4,0;181 days 23:59:59.000000000
11224;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;1;0,25;0,25;1;0,0;0,0;181 days 23:59:59.000000000
11343;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1214;5;0;0;0;17;0;0;0;0;0;0;16;2;0;0,0;0;0;0;0;0;0;0,0;0,0;3;0,0;0,0;18;3;10;8;4;5;1;2;0;0;3,75;0,0;3,75;0,0;0,0;0,0;1,875;0;0;0;0;0,0;4;6;2,5;4,375;0;1,875;0,0;181 days 23:59:59.000000000
11975;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1205;7;0;0;0;19;0;0;0;1;0;0;19;3;0;53,0;27;2;0;0;0;0;3,0;97,49;4;53,0;53,0;78;26;43;15;15;48;0;2;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;5;0;5;1,0;5;6;2,75;6,5;0;2,75;2,5;181 days 23:59:59.000000000
12328;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1182;44;0;3;6;25;0;0;3;3;0;0;8;1;0;19,5;40;8;0;0;0;0;4,0;71,93;30;19,5;19,5;120;47;77;72;27;20;1;2;8;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;3;5;5;5;1,8;5;6;2,75;7,3;0;2,75;4,5;181 days 23:59:59.000000000
13124;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;575;1;0;0;0;3;0;0;0;1;0;0;15;2;0;4,0;4;1;0;0;0;0;0,0;46,44;1;4,0;4,0;9;3;6;3;5;1;0;1;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;0;0;0;0,3;0;1;0,25;0,55;1;0,0;0,75;181 days 23:59:59.000000000
13423;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1204;6;0;0;4;20;0;0;3;7;2;0;20;3;0;51,0;56;22;1;0;0;0;3,0;69,18;87;51,0;51,0;92;38;58;34;23;35;0;2;22;0;5,35;0,0;5,35;0,0;0,0;0,0;2,675;5;5;5;5;2,0;6;6;3,0;7,675;0;2,675;5,0;181 days 23:59:59.000000000
13643;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1221;5;0;0;0;22;0;0;1;4;0;0;18;3;0;34,5;39;6;0;0;0;0;4,0;79,06;83;34,5;34,5;109;21;54;25;31;53;0;2;6;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;5;5;2,0;5;6;2,75;7,5;0;2,75;5,0;181 days 23:59:59.000000000
13760;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1193;2;0;0;19;27;0;0;4;4;0;0;12;2;0;57,0;50;11;3;0;0;0;6,0;77,48;155;57,0;57,0;163;21;88;44;81;38;0;2;11;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;5;5;5;5;2,0;4;6;2,5;6,7;0;2,2;5,0;181 days 23:59:59.000000000
17179;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1199;3;0;0;0;18;0;0;0;1;0;0;15;2;0;3,5;11;3;0;0;0;0;1,0;89,56;43;3,5;3,5;46;10;21;9;6;31;0;2;3;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;4;5;0;5;1,4;4;6;2,5;6,375;0;2,475;3,5;181 days 23:59:59.000000000
17346;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;631;16;0;0;2;17;0;0;0;3;0;0;21;3;1;66,0;11;4;0;0;0;0;1,0;77,82;28;66,0;66,0;31;11;22;8;12;11;0;1;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;5;5;5;1,9;6;1;1,75;3,65;1;0,0;4,75;181 days 23:59:59.000000000
17835;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;729;7;0;0;0;30;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;17;0,0;0,0;25;0;18;6;11;8;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;1;0,25;0,25;1;0,0;0,0;181 days 23:59:59.000000000
18004;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;724;3;0;3;3;26;0;0;1;0;0;0;17;2;0;1,0;7;1;0;0;0;0;1,0;53,52;24;1,0;1,0;29;10;21;11;9;7;2;1;1;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;0;0;0;0;0,0;0;1;0,25;1,35;1;1,1;0,0;181 days 23:59:59.000000000
19499;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1208;9;0;0;0;17;0;0;0;0;0;0;8;1;0;0,0;0;0;0;0;0;0;0,0;0,0;1;0,0;0,0;14;2;9;5;3;6;0;2;0;0;3,8;0,0;3,8;0,0;0,0;0,0;1,9;0;0;0;0;0,0;5;6;2,75;4,65;0;1,9;0,0;181 days 23:59:59.000000000
20042;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1201;4;0;0;9;26;0;0;17;5;1;0;16;2;0;32,5;80;19;7;0;0;0;6,0;75,89;149;32,5;32,5;163;20;85;28;78;57;0;2;19;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;5;5;5;5;2,0;5;6;2,75;7,225;0;2,475;5,0;181 days 23:59:59.000000000
20568;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;654;43;0;0;7;37;0;0;0;0;2;0;23;3;0;44,0;30;4;0;0;0;0;4,0;90,39;12;44,0;44,0;112;30;58;9;21;76;6;1;4;0;0,0;1,65;0,0;0,0;0,0;0,0;0,0;0;4;4;5;1,3;0;6;1,5;2,8;1;0,0;3,25;181 days 23:59:59.000000000
20626;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;1;0,25;0,25;1;0,0;0,0;181 days 23:59:59.000000000
20803;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1217;6;0;0;0;12;0;0;0;0;0;0;20;3;0;6,0;3;0;0;0;0;0;1,0;0,0;24;6,0;6,0;28;7;13;5;14;9;0;1;0;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;0;0;0;0;0,0;5;1;1,5;3,7;1;2,2;0,0;181 days 23:59:59.000000000
23528;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;577;14;0;0;3;27;1;1;1;2;0;0;23;3;0;11,0;14;3;0;0;0;0;2,0;70,88;11;11,0;11,0;58;16;35;15;32;11;0;1;3;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3;0;0;0;0,3;0;1;0,25;0,55;1;0,0;0,75;181 days 23:59:59.000000000
23652;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1202;33;0;0;1;18;0;0;0;1;0;0;13;2;0;10,0;18;2;0;0;0;0;3,0;64,53;19;10,0;10,0;100;31;58;40;37;23;0;2;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;5;4;0;0;0,9;5;6;2,75;5,575;0;1,925;2,25;181 days 23:59:59.000000000
24100;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1207;6;0;0;34;32;0;0;0;2;3;0;22;3;0;52,0;42;5;0;0;0;0;4,0;74,81;106;52,0;52,0;119;34;76;18;40;59;2;2;5;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;3;3;5;5;1,6;5;6;2,75;6,275;0;1,925;4,0;181 days 23:59:59.000000000
26710;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1186;2;0;0;0;15;0;0;0;4;0;0;9;1;0;19,5;44;13;0;0;0;0;3,0;77,74;24;19,5;19,5;90;28;58;20;22;48;0;2;13;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;5;5;2,0;0;1;0,25;5,0;0;2,75;5,0;181 days 23:59:59.000000000
27890;Administracao;2016.1;4;Direito Administrativo;18;2015-12-31 21:00:00;2016-06-30 20:59:59;1191;7;0;0;0;6;0;0;0;0;0;0;15;2;0;36,0;4;1;0;0;0;0;0,0;137,38;0;36,0;36,0;13;5;8;3;6;4;0;2;1;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;0;0;0;5;0,5;4;6;2,5;5,475;0;2,475;1,25;181 days 23:59:59.000000000
370;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1209;5;1;0;5;20;0;1;3;0;0;0;12;2;0;5,5;54;3;0;0;31;0;6,0;119,66;165;5,5;5,5;180;24;88;59;37;79;5;2;3;0;4,3;0,0;4,3;0,0;0,0;0,0;2,15;5;5;4;3;1,7;4;4;2,0;5,85;0;2,15;4,25;181 days 23:59:59.000000000
1872;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1193;2;2;0;19;27;0;0;1;2;0;0;10;1;0;45,0;60;9;1;0;1;0;6,0;77,03;155;45,0;45,0;163;35;88;44;81;38;0;2;9;0;4,85;0,0;4,85;0,0;0,0;0,0;2,425;3;4;0;3;1,0;2;3;1,25;4,675;0;2,425;2,5;181 days 23:59:59.000000000
4097;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;740;3;0;4;11;16;0;0;1;0;0;0;22;3;1;0,0;26;2;0;0;1;0;1,0;98,53;7;0,0;0,0;34;19;26;4;11;19;0;0;2;0;3,5;0,0;3,5;0,0;0,0;0,0;1,75;0;2;0;2;0,4;0;0;0,0;2,15;1;1,75;1,0;181 days 23:59:59.000000000
4996;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1191;7;0;0;0;6;0;0;0;0;0;0;22;3;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;13;4;8;3;6;4;0;2;0;0;4,85;0,0;4,85;0,0;0,0;0,0;2,425;0;0;0;0;0,0;2;3;1,25;3,675;1;2,425;0,0;181 days 23:59:59.000000000
5366;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
5716;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1212;6;1;0;18;35;3;4;1;4;2;0;15;2;0;51,5;156;17;1;0;0;0;9,0;80,52;22;51,5;51,5;235;52;99;51;84;94;6;2;17;3;4,9;0,0;4,9;0,0;0,0;0,0;2,45;5;5;5;5;2,0;5;5;2,5;6,95;0;2,45;5,0;181 days 23:59:59.000000000
6122;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1198;5;1;0;5;23;0;0;0;0;0;0;15;2;0;5,0;7;2;0;0;0;0;2,0;91,59;25;5,0;5,0;69;20;41;10;33;26;0;2;2;0;4,1;0,0;4,1;0,0;0,0;0,0;2,05;3;4;0;2;0,9;5;4;2,25;5,2;0;2,05;2,25;181 days 23:59:59.000000000
7322;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1214;5;0;0;0;17;0;0;0;0;0;0;15;2;1;0,0;1;0;0;0;0;0;0,0;0,0;3;0,0;0,0;18;4;10;8;4;5;1;1;0;0;3,5;0,0;3,5;0,0;0,0;0,0;1,75;0;0;0;0;0,0;2;3;1,25;3,0;1;1,75;0,0;181 days 23:59:59.000000000
7363;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1183;6;1;0;8;23;0;0;0;0;1;0;16;2;1;1,0;19;2;0;0;0;0;4,0;119,76;81;1,0;1,0;110;23;57;49;47;13;1;1;2;0;5,05;0,0;5,05;0,0;0,0;0,0;2,525;5;5;4;3;1,7;4;4;2,0;6,225;0;2,525;4,25;181 days 23:59:59.000000000
7522;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;729;7;0;0;0;30;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;17;0,0;0,0;25;0;18;6;11;8;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
8064;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1221;5;0;0;0;22;0;0;2;0;0;0;20;3;0;37,0;49;4;2;0;1;0;4,0;103,95;83;37,0;37,0;109;27;54;25;31;53;0;2;4;0;4,1;0,0;4,1;0,0;0,0;0,0;2,05;0;5;0;2;0,7;4;4;2,0;4,75;0;2,05;1,75;181 days 23:59:59.000000000
8764;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
10303;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1208;9;0;0;0;17;0;0;0;0;0;0;20;3;0;0,0;2;0;0;0;0;0;0,0;0,0;1;0,0;0,0;14;4;9;5;3;6;0;2;0;0;4,5;0,0;4,5;0,0;0,0;0,0;2,25;0;0;0;0;0,0;4;4;2,0;4,25;0;2,25;0,0;181 days 23:59:59.000000000
10504;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;724;3;0;3;3;26;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;1,0;0,0;24;0,0;0,0;29;2;21;11;9;7;2;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
11252;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1217;6;0;0;0;12;0;0;0;0;0;0;22;3;0;0,0;0;0;0;0;0;0;1,0;0,0;24;0,0;0,0;28;3;13;5;14;9;0;2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;4;4;2,0;2,0;1;0,0;0,0;181 days 23:59:59.000000000
11324;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1203;4;2;0;3;24;0;0;0;0;0;0;13;2;0;42,5;29;2;0;0;0;0;4,0;119,88;89;42,5;42,5;117;53;72;43;35;38;1;2;2;0;4,9;0,0;4,9;0,0;0,0;0,0;2,45;5;5;4;3;1,7;4;4;2,0;6,15;0;2,45;4,25;181 days 23:59:59.000000000
11615;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1200;41;0;0;4;21;0;0;0;0;0;0;15;2;0;23,0;41;3;0;0;0;0;4,0;95,25;26;23,0;23,0;105;34;60;21;71;13;0;2;3;0;4,3;0,0;4,3;0,0;0,0;0,0;2,15;3;4;3;2;1,2;5;4;2,25;5,6;0;2,15;3,0;181 days 23:59:59.000000000
13053;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1220;5;0;0;0;14;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1,0;0,0;1;0,0;0,0;30;8;18;9;8;13;0;0;0;0;5,45;0,0;5,45;0,0;0,0;0,0;2,725;0;0;0;0;0,0;0;0;0,0;2,725;1;2,725;0,0;181 days 23:59:59.000000000
15884;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1207;6;3;0;34;32;0;0;0;0;3;0;16;2;0;53,5;25;2;0;0;0;0;4,0;119,89;106;53,5;53,5;119;31;76;18;40;59;2;2;2;0;0,0;4,35;0,0;0,0;0,0;0,0;0,0;5;5;4;3;1,7;0;4;1,0;2,7;1;0,0;4,25;181 days 23:59:59.000000000
16090;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;664;3;0;0;0;28;0;0;0;0;0;0;19;3;1;0,0;0;0;0;0;0;0;0,0;0,0;19;0,0;0,0;20;3;16;3;5;7;5;0;0;0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
17053;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1186;2;0;0;0;15;0;0;0;0;0;0;22;3;0;22,0;26;3;0;0;0;0;3,0;91,83;24;22,0;22,0;90;15;58;20;22;48;0;1;3;0;3,3;0,0;3,3;0,0;0,0;0,0;1,65;3;0;0;2;0,5;0;0;0,0;2,15;1;1,65;1,25;181 days 23:59:59.000000000
17358;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1204;6;0;0;4;20;0;0;1;3;2;0;7;1;0;28,0;53;14;0;0;0;0;3,0;80,7;87;28,0;28,0;92;30;58;34;23;35;0;2;14;0;4,9;0,0;4,9;0,0;0,0;0,0;2,45;5;5;5;5;2,0;5;5;2,5;6,95;0;2,45;5,0;181 days 23:59:59.000000000
18047;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1182;44;1;3;6;25;0;0;0;0;0;0;8;1;0;6,0;52;4;0;0;0;0;4,0;97,44;30;6,0;6,0;120;60;77;72;27;20;1;2;4;0;4,3;0,0;4,3;0,0;0,0;0,0;2,15;3;4;3;2;1,2;5;4;2,25;5,6;0;2,15;3,0;181 days 23:59:59.000000000
18151;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1188;11;0;0;4;19;0;0;0;0;3;0;9;1;1;0,0;0;0;0;0;0;0;1,0;0,0;22;0,0;0,0;38;10;27;17;9;12;0;1;0;0;4,9;0,0;4,9;0,0;0,0;0,0;2,45;0;0;0;0;0,0;4;4;2,0;4,45;0;2,45;0,0;181 days 23:59:59.000000000
20203;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1205;7;0;0;0;19;0;0;1;0;0;0;19;3;0;48,0;36;3;0;0;0;0;3,0;104,04;4;48,0;48,0;78;18;43;15;15;48;0;2;3;0;4,15;0,0;4,15;0,0;0,0;0,0;2,075;0;5;0;2;0,7;4;4;2,0;4,775;0;2,075;1,75;181 days 23:59:59.000000000
21339;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1201;4;0;0;9;26;0;0;8;1;1;0;15;2;0;43,5;80;8;3;0;0;0;6,0;88,75;149;43,5;43,5;163;26;85;28;78;57;0;2;8;0;5,45;0,0;5,45;0,0;0,0;0,0;2,725;5;5;4;3;1,7;4;4;2,0;6,425;0;2,725;4,25;181 days 23:59:59.000000000
22017;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;577;14;0;0;3;27;0;0;0;0;0;0;23;3;0;11,0;7;0;0;0;0;0;2,0;0,0;11;11,0;11,0;58;13;35;15;32;11;0;1;0;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;0;0;0;0;0,0;0;0;0,0;1,375;1;1,375;0,0;181 days 23:59:59.000000000
22244;Administracao;2016.1;4;Estatística Aplicada à Administração;22;2015-12-31 21:00:00;2016-06-30 20:59:59;1192;6;1;0;33;45;1;1;1;1;2;0;10;1;0;54,0;139;5;1;0;2;0;20,0;113,74;4;54,0;54,0;532;84;121;216;205;106;5;2;5;1;4,85;0,0;4,85;0,0;0,0;0,0;2,425;5;5;4;3;1,7;4;4;2,0;6,125;0;2,425;4,25;181 days 23:59:59.000000000
