;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR19;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR29;VAR30;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
1666;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;429;31;0;0;15;111;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1,0;0,0;40;0,0;0,0;45;4;37;11;6;28;0;0;0;0;3,75;0,0;3,75;0,0;0,0;0,0;1,875;0;0;0;0;0,0;0;0;0,0;1,875;1;1,875;0,0;181 days 23:59:59.000000000
1712;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1610;6;0;0;8;64;0;0;1;4;0;0;20;3;0;46,0;18;4;0;0;0;0;5,0;77,64;23;46,0;46,0;139;46;89;28;42;69;0;1;4;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;5;5;5;5;2,0;4;0;1,0;7,95;0;4,95;5,0;181 days 23:59:59.000000000
2299;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1464;7;0;0;22;66;0;0;1;4;2;0;20;3;2;15,67;25;4;0;0;0;0;5,0;73,24;81;15,67;15,67;143;34;78;40;54;47;2;3;4;0;4,85;0,0;4,85;4,95;0,0;4,95;4,9;5;5;5;5;2,0;2;5;1,75;8,65;0;4,9;5,0;181 days 23:59:59.000000000
2406;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1628;4;0;0;0;13;0;0;0;1;0;0;0;0;0;0,0;3;1;0;0;0;0;0,0;40,36;3;0,0;0,0;8;0;7;2;3;3;0;0;1;0;0,55;0,0;0,55;0,0;0,0;0,0;0,275;5;0;0;0;0,5;0;0;0,0;0,775;1;0,275;1,25;181 days 23:59:59.000000000
2544;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1501;5;0;0;0;58;0;0;2;4;0;0;9;1;1;11,0;15;4;0;0;0;0;1,0;81,37;37;11,0;11,0;45;4;24;29;11;5;0;1;4;0;0,0;3,15;0,0;2,2;0,0;2,2;1,1;5;5;5;5;2,0;0;5;1,25;4,35;0;1,1;5,0;181 days 23:59:59.000000000
2624;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1607;4;0;0;19;72;0;1;1;4;1;0;10;1;1;26,5;15;5;0;0;1;0;2,0;84,95;29;26,5;26,5;58;30;43;47;5;6;0;2;5;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;0;5;5;1,5;1;6;1,75;8,75;0;5,5;3,75;181 days 23:59:59.000000000
3020;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1982;3;0;0;0;31;0;0;1;1;0;0;20;3;0;30,0;7;1;0;0;0;0;0,0;58,15;2;30,0;30,0;8;5;5;2;0;6;0;1;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;5;0;0;0,5;0;0;0,0;0,5;1;0,0;1,25;181 days 23:59:59.000000000
3077;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1578;4;0;0;1;63;0;0;1;4;0;0;13;2;0;9,5;19;3;0;0;0;0;2,0;79,53;64;9,5;9,5;70;25;50;32;38;0;0;2;3;0;2,2;0,0;2,2;3,85;0,0;3,85;3,025;5;5;0;5;1,5;2;0;0,5;5,025;0;3,0250000000000004;3,75;181 days 23:59:59.000000000
3278;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1586;39;0;1;79;93;0;0;1;4;2;0;10;3;1;24,33;43;4;0;0;2;0;20,0;72,28;115;24,33;24,33;522;66;110;218;243;60;1;3;4;0;4,25;0,0;4,25;2,75;0,0;2,75;3,5;5;5;5;5;2,0;6;6;3,0;8,5;0;3,5;5,0;181 days 23:59:59.000000000
4045;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1530;55;0;0;12;58;0;0;2;4;1;0;13;2;2;46,0;22;5;0;0;10;0;5,0;78,88;30;46,0;46,0;145;35;80;24;49;72;0;2;5;0;5,35;0,0;5,35;4,4;0,0;4,4;4,875;5;5;5;5;2,0;6;6;3,0;9,875;0;4,875;5,0;181 days 23:59:59.000000000
4361;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1518;9;0;0;17;63;0;0;1;4;2;0;9;1;0;14,5;15;4;0;0;0;0;4,0;83,81;54;14,5;14,5;125;37;57;49;33;34;9;2;4;0;4,8;0,0;4,8;4,95;0,0;4,95;4,875;5;5;5;5;2,0;6;6;3,0;9,875;0;4,875;5,0;181 days 23:59:59.000000000
4370;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1429;29;0;0;2;57;0;1;2;4;0;0;21;3;4;43,5;40;5;0;0;5;0;4,0;82,85;29;43,5;43,5;119;27;67;25;38;56;0;2;5;0;3,7;0,0;3,7;5,5;0,0;5,5;4,6;5;5;5;5;2,0;2;6;2,0;8,6;0;4,6;5,0;181 days 23:59:59.000000000
5012;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;484;5;0;0;18;103;0;0;1;3;0;0;16;3;0;33,67;12;3;0;0;0;0;4,0;79,99;109;33,67;33,67;118;28;71;31;35;48;4;3;3;0;4,3;0,0;4,3;5,5;0,0;5,5;4,9;4;0;5;5;1,4;0;0;0,0;6,3;0;4,9;3,5;181 days 23:59:59.000000000
5214;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1439;5;0;0;2;50;0;0;1;4;0;0;6;1;0;20,5;17;4;0;0;0;0;3,0;83,99;15;20,5;20,5;91;24;65;9;4;78;0;2;4;0;3,3;0,0;3,3;5,5;0,0;5,5;4,4;5;5;5;5;2,0;6;5;2,75;9,15;0;4,4;5,0;181 days 23:59:59.000000000
5960;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1539;14;0;0;3;56;0;0;2;3;0;0;10;1;0;42,0;23;4;0;0;0;0;3,0;78,73;41;42,0;42,0;96;28;61;31;41;14;10;2;4;0;0,0;4,95;0,0;5,5;0,0;5,5;2,75;5;5;5;5;2,0;3;6;2,25;7,0;0;2,75;5,0;181 days 23:59:59.000000000
6268;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1468;6;0;0;1;49;0;0;1;3;1;0;20;3;2;25,0;10;3;0;0;2;0;1,0;70,58;12;25,0;25,0;42;18;34;6;2;30;4;2;3;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;0;1,5;1;6;1,75;8,75;0;5,5;3,75;181 days 23:59:59.000000000
6383;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1603;4;0;0;2;21;0;0;1;4;0;0;8;1;0;15,0;17;4;0;0;0;0;3,0;76,65;59;15,0;15,0;95;22;49;11;49;35;0;2;4;0;5,35;0,0;5,35;4,4;0,0;4,4;4,875;5;5;5;5;2,0;2;5;1,75;8,625;0;4,875;5,0;181 days 23:59:59.000000000
6480;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1437;4;0;0;0;39;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;15;0,0;0,0;20;4;15;4;3;10;3;0;0;0;3,85;0,0;3,85;5,5;0,0;5,5;4,675;5;5;5;5;2,0;3;6;2,25;8,925;0;4,675;5,0;181 days 23:59:59.000000000
6550;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1476;8;1;0;15;69;0;0;1;5;1;0;7;1;0;42,0;36;5;0;0;0;0;4,0;72,39;73;42,0;42,0;118;16;48;38;42;32;6;2;5;0;4,8;0,0;4,8;4,4;0,0;4,4;4,6;5;5;5;5;2,0;6;6;3,0;9,6;0;4,6;5,0;181 days 23:59:59.000000000
6853;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1411;9;0;0;1;55;0;0;1;4;0;0;15;2;0;11,0;10;4;0;0;0;0;1,0;85,21;30;11,0;11,0;41;9;23;13;14;14;0;1;4;0;4,85;0,0;4,85;4,95;0,0;4,95;4,9;5;5;5;5;2,0;1;0;0,25;7,15;0;4,9;5,0;181 days 23:59:59.000000000
6905;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1615;6;0;0;26;66;0;0;2;7;1;0;8;1;0;32,33;18;7;0;0;0;0;5,0;67,23;62;32,33;32,33;136;39;72;44;42;49;1;3;7;0;4,8;0,0;4,8;3,85;0,0;3,85;4,325;5;5;5;5;2,0;1;6;1,75;8,075;0;4,325;5,0;181 days 23:59:59.000000000
7559;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1502;35;0;0;5;61;0;0;1;4;1;0;14;2;0;35,0;27;4;0;0;1;0;8,0;66,71;99;35,0;35,0;222;46;97;40;47;131;4;2;4;0;4,95;0,0;4,95;3,85;0,0;3,85;4,4;5;5;5;5;2,0;6;6;3,0;9,4;0;4,4;5,0;181 days 23:59:59.000000000
7588;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1972;6;0;0;0;48;0;0;0;0;0;0;14;2;0;11,0;2;1;0;0;0;0;0,0;129,67;10;11,0;11,0;18;5;11;5;7;6;0;1;1;0;0,0;4,4;0,0;3,85;0,0;3,85;1,925;0;0;0;0;0,0;0;6;1,5;3,425;1;1,925;0,0;181 days 23:59:59.000000000
7879;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;506;7;0;0;8;23;0;0;2;3;0;0;10;1;1;41,0;9;3;0;0;0;0;1,0;93,93;11;41,0;41,0;31;10;22;7;6;17;1;1;3;0;0,0;3,55;0,0;0,0;2,2;2,2;1,1;0;5;5;5;1,5;0;0;0,0;2,6;1;1,1;3,75;181 days 23:59:59.000000000
8026;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1558;14;0;0;7;59;0;0;0;1;0;0;0;0;0;0,0;3;1;0;0;0;0;0,0;42,46;11;0,0;0,0;22;4;17;7;13;2;0;0;1;0;0,0;0,0;0,0;2,75;0,0;2,75;1,375;5;0;0;0;0,5;0;0;0,0;1,875;1;1,375;1,25;181 days 23:59:59.000000000
8233;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1504;19;6;0;41;85;0;0;1;4;1;0;13;2;0;40,0;13;4;0;0;0;0;3,0;72,41;73;40,0;40,0;96;33;56;21;43;31;1;2;4;0;0,0;4,4;0,0;3,3;0,0;3,3;1,65;5;5;5;5;2,0;1;6;1,75;5,4;0;1,65;5,0;181 days 23:59:59.000000000
8661;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1498;13;0;0;5;57;0;0;1;4;0;0;10;1;0;32,5;42;4;0;0;0;0;3,0;85,28;84;32,5;32,5;97;29;64;18;40;37;2;2;4;0;4,3;0,0;4,3;4,4;0,0;4,4;4,35;5;5;5;5;2,0;4;6;2,5;8,85;0;4,35;5,0;181 days 23:59:59.000000000
8714;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1420;3;0;0;2;54;0;0;1;4;0;0;9;2;2;20,0;21;5;0;0;0;0;3,0;81,65;21;20,0;20,0;85;23;58;29;35;21;0;2;5;0;0,0;5,5;0,0;4,95;0,0;4,95;2,475;5;5;5;5;2,0;4;6;2,5;6,975;0;2,475;5,0;181 days 23:59:59.000000000
8801;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1487;6;0;0;16;53;0;0;1;4;0;0;14;2;0;25,5;17;4;0;0;0;0;1,0;83,92;15;25,5;25,5;34;4;20;5;23;6;0;2;4;0;4,3;0,0;4,3;4,4;0,0;4,4;4,35;5;5;5;5;2,0;6;6;3,0;9,35;0;4,35;5,0;181 days 23:59:59.000000000
8881;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1526;21;0;0;13;59;0;0;1;6;0;0;8;1;2;17,33;48;6;0;0;18;0;4,0;71,56;30;17,33;17,33;110;55;68;62;25;21;2;3;6;0;4,8;0,0;4,8;3,85;0,0;3,85;4,325;0;4;5;4;1,3;1;0;0,25;5,875;0;4,325;3,25;181 days 23:59:59.000000000
9076;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1551;4;0;0;16;67;0;0;1;4;1;0;12;2;0;36,5;38;4;0;0;4;0;9,0;74,93;54;36,5;36,5;250;49;105;59;62;125;4;2;4;0;3,75;0,0;3,75;3,85;0,0;3,85;3,8;5;5;5;5;2,0;6;6;3,0;8,8;0;3,8;5,0;181 days 23:59:59.000000000
9199;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
9291;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1446;23;0;0;0;45;0;0;1;4;0;0;22;3;0;1,0;18;4;0;0;4;0;4,0;78,35;58;1,0;1,0;117;26;72;11;21;62;23;2;4;0;5,15;0,0;5,15;5,5;0,0;5,5;5,325;5;5;5;5;2,0;5;5;2,5;9,825;0;5,325;5,0;181 days 23:59:59.000000000
9654;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1595;4;1;0;4;68;0;0;1;4;0;0;0;2;0;24,0;17;4;0;0;0;0;3,0;80,98;82;24,0;24,0;94;27;69;16;30;46;2;2;4;0;4,15;0,0;4,15;5,5;0,0;5,5;4,825;5;5;5;5;2,0;6;6;3,0;9,825;0;4,825;5,0;181 days 23:59:59.000000000
9672;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1444;9;0;0;0;46;0;0;1;4;0;0;11;1;0;35,0;35;4;0;0;0;0;6,0;62,39;62;35,0;35,0;179;51;81;51;76;51;1;2;4;0;4,85;0,0;4,85;4,95;0,0;4,95;4,9;5;5;5;5;2,0;1;6;1,75;8,65;0;4,9;5,0;181 days 23:59:59.000000000
9882;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1562;5;0;0;0;57;0;0;1;3;0;0;15;2;0;0,0;9;3;0;0;0;0;0,0;66,28;0;0,0;0,0;23;18;19;12;9;1;1;1;3;0;3,2;0,0;3,2;0,0;0,0;0,0;1,6;5;5;5;0;1,5;1;0;0,25;3,35;1;1,6;3,75;181 days 23:59:59.000000000
9883;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1549;47;0;0;44;78;0;0;7;7;1;0;15;2;0;6,0;16;8;2;0;0;0;3,0;82,6;63;6,0;6,0;89;18;52;16;11;57;5;2;8;0;4,4;0,0;4,4;4,4;0,0;4,4;4,4;0;5;5;0;1,0;6;4;2,5;7,9;0;4,4;2,5;181 days 23:59:59.000000000
9911;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1483;14;0;0;0;50;0;0;1;4;0;0;8;1;0;36,0;33;4;0;0;0;0;4,0;65,6;114;36,0;36,0;119;32;71;44;32;40;3;2;4;0;5,5;0,0;5,5;4,95;0,0;4,95;5,225;5;5;5;5;2,0;4;6;2,5;9,725;0;5,225;5,0;181 days 23:59:59.000000000
10176;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1434;6;0;0;0;0;0;0;1;5;0;0;20;3;0;2,0;48;4;0;0;0;0;2,0;84,92;6;2,0;2,0;54;21;36;7;25;22;0;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;5;2,0;6;6;3,0;10,5;0;5,5;5,0;181 days 23:59:59.000000000
10484;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;381;4;0;0;0;79;0;0;2;2;0;0;0;0;0;0,0;10;2;0;0;0;0;0,0;59,04;4;0,0;0,0;19;6;14;4;3;12;0;0;2;0;4,85;0,0;4,85;5,5;0,0;5,5;5,175;5;0;5;0;1,0;0;0;0,0;6,175;0;5,175;2,5;181 days 23:59:59.000000000
10732;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1535;24;0;1;8;62;0;0;1;4;1;0;9;1;1;11,0;16;4;0;0;1;0;5,0;82,2;70;11,0;11,0;144;40;65;51;44;46;3;1;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;0;1,5;6;0;1,5;8,5;0;5,5;3,75;181 days 23:59:59.000000000
10750;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1416;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0,0;0,0;1;0,0;0,0;8;3;7;5;2;1;0;0;0;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;0;0;0;0;0,0;0;0;0,0;2,475;1;2,475;0,0;181 days 23:59:59.000000000
10862;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1484;3;0;0;0;49;0;0;1;4;0;0;23;3;3;19,0;23;4;0;0;4;0;5,0;77,15;92;19,0;19,0;149;54;87;19;29;87;14;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;5;2,0;1;6;1,75;9,25;0;5,5;5,0;181 days 23:59:59.000000000
11100;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1441;6;0;0;1;36;0;0;0;0;0;0;15;2;0;6,5;0;0;0;0;0;0;0,0;0,0;15;6,5;6,5;22;5;16;4;12;6;0;2;0;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;0;0;0;0;0,0;1;5;1,5;4,25;0;2,75;0,0;181 days 23:59:59.000000000
11138;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1460;5;0;0;0;45;0;0;1;4;0;0;18;3;0;25,0;14;4;0;0;0;0;2,0;85,38;7;25,0;25,0;67;31;45;6;29;31;1;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;5;5;5;5;2,0;1;5;1,5;9,0;0;5,5;5,0;181 days 23:59:59.000000000
11156;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1583;7;0;0;19;63;0;0;1;4;0;0;9;1;1;8,5;21;4;0;0;0;0;3,0;82,69;76;8,5;8,5;86;20;44;37;17;32;0;2;4;0;2,75;0,0;2,75;3,85;0,0;3,85;3,3;5;5;5;5;2,0;6;6;3,0;8,3;0;3,3;5,0;181 days 23:59:59.000000000
11396;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1593;4;0;0;9;67;0;0;3;4;0;0;9;1;0;43,0;23;4;0;0;1;0;11,0;73,96;58;43,0;43,0;287;43;126;44;123;98;22;2;4;0;4,3;0,0;4,3;3,3;0,0;3,3;3,8;5;5;5;5;2,0;6;6;3,0;8,8;0;3,8;5,0;181 days 23:59:59.000000000
11456;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;496;6;0;0;7;64;0;0;0;0;1;0;13;2;2;19,5;6;0;0;0;0;0;1,0;0,0;7;19,5;19,5;30;11;19;12;13;5;0;2;0;0;3,2;0,0;3,2;3,85;0,0;3,85;3,525;0;0;0;0;0,0;0;5;1,25;4,775;0;3,5250000000000004;0,0;181 days 23:59:59.000000000
11606;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1624;4;0;0;2;56;0;0;1;4;0;0;18;3;2;37,5;18;4;0;0;5;0;6,0;70,86;100;37,5;37,5;167;52;97;37;48;78;4;2;4;0;3,65;0,0;3,65;4,95;0,0;4,95;4,3;5;4;5;5;1,9;1;5;1,5;7,7;0;4,3;4,75;181 days 23:59:59.000000000
11608;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;455;8;0;0;2;57;0;0;1;4;0;0;12;2;0;21,0;14;4;0;0;0;0;3,0;85,29;96;21,0;21,0;103;28;67;13;28;47;15;2;4;0;4,95;0,0;4,95;4,4;0,0;4,4;4,675;5;5;5;5;2,0;0;6;1,5;8,175;0;4,675000000000001;5,0;181 days 23:59:59.000000000
11704;Letras;2016.1;4;Didática Geral;47;2015-12-31 21:00:00;2016-06-30 20:59:59;1537;6;0;0;12;64;0;0;1;4;1;0;9;1;1;23,5;26;4;0;0;0;0;6,0;74,71;81;23,5;23,5;159;29;79;61;61;37;0;2;4;0;4,3;0,0;4,3;4,95;0,0;4,95;4,625;5;5;5;5;2,0;0;6;1,5;8,125;0;4,625;5,0;181 days 23:59:59.000000000
